latitude,longitude,hour,minute
40.715561,-74.007545,15,3
40.743176,-73.988861,15,9
40.754478,-73.995445,15,6
40.735672,-74.00174,15,12
40.729828,-74.002052,14,55
40.780949,-73.972519,15,6
40.746326,-73.97982,15,10
40.761196,-73.977692,15,15
40.739174,-73.987312,15,13
40.757275,-74.001053,15,10
40.774246,-73.961433,15,13
40.768291,-73.982246,15,5
40.767231,-73.959579,15,10
40.734371,-73.99894,15,13
40.751209,-73.994041,15,11
40.76244,-73.98217,15,16
40.759857,-73.980545,15,13
40.756645,-74.001465,15,16
40.721779,-73.844086,15,13
40.788952,-73.976028,15,20
40.786816,-73.979401,15,12
40.745407,-73.994652,15,15
40.758801,-73.9188,12,56
40.768929,-73.862694,13,1
40.765141,-73.972466,13,5
40.72718,-73.995102,14,9
40.764561,-73.9701,14,6
40.768417,-73.965462,13,49
40.758106,-74.000732,14,9
40.774078,-73.874519,13,8
40.760342,-73.985794,13,5
40.75288,-73.986168,13,12
40.733864,-73.986832,13,29
40.731232,-73.982658,13,33
40.75172,-73.982048,13,33
40.768993,-73.862732,13,19
40.774544,-73.982491,13,23
40.775856,-73.981735,13,24
40.719414,-73.986145,13,25
40.740795,-73.989281,13,25
40.771915,-73.962029,13,28
40.644909,-73.787994,13,24
40.757561,-74.000771,13,30
40.751118,-73.994057,13,31
40.757294,-73.97213,13,38
40.767384,-73.983788,13,31
40.736641,-73.986862,13,36
40.764591,-73.97702,13,36
40.703407,-74.009903,13,30
40.770164,-73.948296,13,34
40.684067,-73.978409,13,14
40.735275,-73.994133,13,13
40.761768,-73.977509,12,51
40.743374,-73.919418,13,8
40.757027,-73.989876,13,19
40.750027,-73.991112,13,14
40.742779,-73.994484,13,13
40.753162,-73.974564,12,53
40.758286,-73.960037,13,8
40.739075,-73.98011,13,3
40.774399,-73.957245,13,19
40.748081,-73.984917,13,12
40.73278,-74.000122,13,10
40.753319,-73.996483,13,8
40.710655,-74.009537,13,7
40.779198,-73.958214,13,14
40.754738,-73.98452,13,17
40.774368,-73.98111,13,15
40.737999,-73.996407,12,57
0,0,13,15
40.754124,-73.977425,13,10
40.731747,-74.008797,12,48
40.737232,-73.984367,12,48
40.755314,-73.994751,13,17
40.780037,-73.959396,13,18
40.74472,-73.978661,13,14
40.646877,-73.789948,15,27
40.85294,-73.937538,13,58
40.774174,-73.981247,14,25
40.764046,-73.958687,14,22
40.735668,-73.985336,14,18
40.738968,-73.985374,14,21
40.730137,-73.989326,14,11
0,0,14,20
40.756512,-73.971603,14,7
40.770439,-73.951103,14,17
40.752193,-73.977402,14,25
40.778801,-73.985237,14,27
40.784222,-73.950058,14,22
40.752296,-73.97818,14,4
40.738522,-73.985428,14,8
40.767483,-73.955055,14,20
40.712914,-74.009621,14,21
40.734299,-73.83609,14,12
40.725662,-73.99884,14,29
40.713482,-74.008911,14,15
40.806499,-73.953812,14,26
40.724056,-73.987785,14,15
40.771545,-73.982109,14,25
40.770229,-73.957367,14,10
40.755791,-73.9739,13,3
40.744617,-73.98101,13,14
40.788399,-73.970741,13,17
40.770569,-73.987602,13,17
40.755035,-73.983887,13,15
40.752419,-73.977921,12,56
40.769608,-73.984589,13,13
40.769909,-73.863525,13,5
40.780014,-73.955177,13,15
40.768585,-73.955673,13,16
40.745106,-73.991051,13,10
40.771435,-73.956291,13,11
40.760914,-73.999489,13,13
40.751366,-73.99398,13,17
40.770908,-73.865417,12,45
40.749401,-73.983231,13,12
40.771736,-73.982948,13,5
40.747841,-73.988274,13,18
40.758575,-73.985992,13,8
40.74567,-74.007759,13,5
40.749508,-73.99086,13,11
40.805748,-73.965675,12,45
40.773632,-73.870964,12,55
40.762138,-73.979118,13,16
40.776321,-73.979614,13,16
40.75563,-73.987732,13,36
40.769871,-73.957497,13,34
40.736332,-74.001183,13,24
40.721775,-74.004356,13,28
40.790379,-73.974541,13,34
40.749603,-73.987999,13,37
40.779202,-73.98481,13,26
40.738956,-73.995819,13,25
40.75491,-73.987656,13,40
40.736809,-74.005585,13,33
40.742546,-73.984589,13,29
40.792542,-73.947258,13,37
40.758652,-73.960045,13,17
40.782257,-73.982552,13,28
40.7658,-73.954529,13,42
40.646633,-73.777519,13,6
40.778454,-73.989044,10,12
40.790466,-73.969589,10,4
40.7407,-73.89698,10,0
40.786774,-73.952866,10,14
40.738251,-73.977814,10,6
40.777283,-73.982384,10,14
40.769157,-73.981003,10,14
40.733536,-73.984161,10,14
40.74247,-73.980392,15,20
40.772633,-73.982475,15,25
40.732578,-73.981766,15,22
40.712406,-73.957031,14,21
40.731232,-73.988663,14,23
40.711475,-74.016258,14,27
40.810562,-73.934814,14,11
40.778198,-73.952477,14,26
40.787804,-73.975212,14,23
40.766617,-73.994225,14,20
40.784401,-73.973663,14,24
40.744518,-73.932037,14,18
40.774078,-73.954407,14,21
40.767315,-73.966881,14,20
40.75275,-73.985779,14,24
40.744522,-73.984894,14,24
40.705902,-74.009468,14,9
40.792633,-73.974945,14,26
40.73061,-74.001617,14,29
40.764393,-73.977882,14,22
40.779861,-73.955444,14,25
40.769081,-73.862808,14,9
40.763844,-73.975647,14,22
40.771801,-73.877205,14,13
40.772106,-73.953041,14,17
40.726864,-73.98584,15,1
40.722652,-74.004524,15,7
0,0,15,13
40.764065,-73.964951,15,15
40.73756,-73.996864,15,5
40.743126,-73.920258,15,9
40.737404,-74.000473,15,18
40.778526,-73.962669,15,19
40.740932,-73.982414,15,15
40.746429,-73.977554,13,15
40.784363,-73.979774,13,13
40.775608,-73.956505,13,9
40.774281,-73.982254,13,11
40.737194,-73.988838,13,11
40.782917,-73.959435,13,17
40.749897,-73.991104,13,4
40.791191,-73.976158,13,4
40.799488,-73.970123,13,14
40.792732,-73.975006,13,11
40.778816,-73.986656,13,7
40.811836,-73.946312,13,2
40.748814,-73.97583,13,8
40.728218,-73.995438,13,15
40.748158,-73.976509,13,14
40.742905,-73.982933,12,36
40.767826,-73.985588,12,41
40.733086,-74.005989,12,38
40.723095,-73.997635,12,32
40.725391,-73.992416,12,36
40.748291,-73.978302,12,37
40.719082,-73.988098,12,35
40.764095,-73.998505,12,40
40.770248,-73.980385,12,31
40.760536,-74.002769,12,30
40.727123,-73.999992,12,38
40.756119,-73.972321,12,46
40.750275,-73.992043,12,25
40.755188,-73.962433,12,46
40.764957,-73.97744,12,44
40.748295,-73.999489,12,30
40.708546,-74.017448,14,20
40.755733,-73.991356,14,23
40.744324,-73.983406,14,7
40.736374,-73.98497,14,27
40.726959,-74.007393,14,25
40.766949,-73.953575,14,26
40.763031,-73.978607,14,27
40.732716,-74.009064,14,20
40.76252,-73.97467,15,14
40.773621,-73.870796,14,52
40.732754,-74.000168,15,17
40.787251,-73.944801,15,22
40.72974,-74.00425,15,19
40.749943,-73.991371,15,14
40.740822,-73.981613,15,11
40.79977,-73.962479,13,12
40.760414,-73.976234,13,14
40.705326,-74.017204,13,3
40.720993,-74.010017,13,9
40.717831,-73.983475,13,15
40.744083,-73.983917,13,17
40.756844,-73.977745,13,11
40.732292,-73.998886,13,9
40.747082,-73.981125,13,11
40.769241,-73.863274,12,59
40.750557,-73.987251,13,13
40.751102,-73.992523,13,12
40.760265,-73.975815,13,1
40.744053,-73.991928,13,13
40.740082,-73.986725,13,13
40.748299,-74.005394,13,12
40.730946,-73.990585,13,15
40.757046,-73.990501,12,25
40.770527,-73.960121,12,27
40.748123,-73.996529,12,26
40.750278,-73.992073,12,5
40.737755,-74.002129,12,29
40.731552,-73.990982,12,17
40.754951,-73.968826,12,24
40.794128,-73.972328,12,26
40.74765,-74.004189,12,23
40.714497,-73.992584,12,26
40.725613,-74.005653,12,12
40.731525,-73.997108,12,27
40.729816,-73.978447,12,29
0,0,12,32
40.704601,-74.013649,12,21
40.732506,-73.991394,12,29
40.753365,-73.978287,12,11
40.737343,-74.005028,12,30
40.740494,-74.005615,12,18
40.715317,-74.007668,12,28
40.734524,-73.994698,12,25
40.759258,-73.976547,12,31
40.750263,-73.994476,12,27
40.761196,-73.985954,11,12
40.779099,-73.96225,13,12
40.765522,-73.966385,12,44
40.750061,-73.974854,12,29
40.733601,-73.987892,12,45
40.770416,-73.866364,14,11
40.751896,-74.000938,14,23
40.770973,-73.865837,14,10
40.767288,-73.964523,14,29
40.756866,-73.986137,14,21
40.744896,-73.985985,14,26
40.745106,-73.982796,14,18
40.72736,-73.988548,14,27
40.789124,-73.975998,14,15
40.76569,-73.954575,14,26
40.778351,-73.988632,14,29
40.763466,-73.956154,14,22
40.770908,-73.86512,14,20
40.756168,-73.967438,14,31
40.750015,-73.988205,14,13
40.705482,-74.007332,14,29
40.747784,-73.982979,14,26
40.743027,-74.000145,14,21
40.765724,-73.962997,14,34
40.783466,-73.980164,14,27
40.748386,-73.992744,14,25
40.736233,-73.993973,12,39
40.748745,-73.973404,13,13
40.755775,-73.976692,13,6
40.758286,-73.977837,13,19
40.749657,-73.992119,13,2
40.762585,-73.962898,13,4
40.778229,-73.982101,13,12
40.782967,-73.957298,13,14
40.729092,-74.000999,13,3
40.745213,-73.975609,13,13
40.785912,-73.942802,13,11
40.72097,-73.989403,13,11
40.737667,-74.005623,13,16
40.762459,-73.972412,13,20
40.641602,-73.786011,13,6
40.782932,-73.973763,13,17
40.76548,-73.957855,13,20
40.745716,-73.978333,12,55
40.754406,-73.979187,13,15
40.790276,-73.973373,13,18
40.748146,-73.985115,13,18
40.74065,-73.989716,13,15
40.778397,-73.981781,13,15
40.778858,-73.981888,12,29
40.772682,-73.989799,12,28
40.745258,-73.986977,12,26
40.778606,-73.960213,12,32
40.759514,-73.995644,12,15
40.771336,-73.956406,12,27
40.743664,-73.99472,12,21
40.777576,-73.959274,12,21
40.78389,-73.980118,12,25
40.792301,-73.97364,12,31
40.749191,-73.972748,12,22
40.752682,-73.992783,12,33
40.750141,-74.00267,12,32
40.734058,-74.006279,12,30
0,0,12,33
40.764523,-73.958565,12,24
40.774364,-73.961327,12,32
40.745476,-73.978302,14,25
40.724548,-73.981583,12,24
40.690269,-73.994232,12,57
40.764175,-73.988266,13,16
40.774326,-73.980789,13,19
40.776146,-73.957542,13,19
40.740604,-73.990425,13,15
40.815243,-73.957916,13,18
40.735088,-73.998367,13,4
40.705128,-74.016472,13,9
40.751701,-73.977371,12,52
40.773685,-73.955994,13,7
40.738022,-73.990166,13,10
40.71796,-74.010468,13,10
40.714924,-73.996941,12,59
40.741707,-73.978088,13,16
40.772282,-73.958664,13,11
40.754356,-73.968941,13,16
40.776218,-73.949799,13,17
40.738064,-73.99221,13,17
40.742191,-73.977554,13,16
40.719727,-73.987701,13,10
40.767456,-73.980705,13,18
40.782997,-73.959396,12,52
40.764599,-73.955429,13,16
40.741177,-74.005669,13,3
40.763058,-73.975273,13,10
40.755894,-73.987717,13,18
40.772285,-73.949776,13,20
40.645733,-73.79113,13,12
40.715073,-74.016136,13,6
40.766521,-73.920868,13,15
40.750088,-73.991783,12,59
40.773453,-73.946007,13,29
40.780701,-73.981422,12,22
40.737667,-74.004707,12,8
40.805618,-73.965759,12,23
40.742958,-73.988533,12,23
40.744038,-73.976425,12,27
40.783592,-73.954872,12,22
40.735104,-74.006096,12,26
40.81142,-73.961578,12,26
40.761631,-73.966133,12,26
40.767311,-73.986084,12,27
40.733917,-73.977425,12,7
40.850784,-73.938339,12,28
40.765926,-73.979759,12,25
40.744404,-73.999161,12,24
40.748352,-74.003746,12,26
40.786743,-73.978935,12,25
40.720352,-73.989189,12,18
40.775063,-73.958984,12,22
40.740757,-74.007637,12,24
40.77544,-73.976509,12,21
40.742195,-73.993286,12,23
40.769791,-73.960846,12,30
40.742641,-73.996803,12,27
40.735077,-73.985458,13,12
40.778416,-73.952927,13,16
40.766636,-73.970718,15,19
40.735535,-73.989868,14,25
40.779049,-73.962265,14,22
40.79089,-73.969154,14,21
40.762428,-73.978409,14,20
40.756245,-73.983978,14,27
40.740761,-74.005539,14,16
40.769497,-73.966003,14,20
40.762283,-73.979797,14,25
40.770432,-73.960182,14,25
40.71283,-74.008286,14,24
40.737286,-73.996986,14,16
40.725189,-74.003204,14,27
40.764015,-73.981529,14,26
40.745148,-73.988861,14,13
40.738167,-73.991989,14,20
40.789341,-73.975662,14,15
40.769669,-73.863464,13,59
40.767433,-73.986076,14,29
40.776787,-73.955513,14,25
40.797291,-73.970009,14,27
40.777855,-73.951431,14,33
40.707493,-74.004112,14,22
40.757343,-73.976166,14,25
40.781319,-73.95192,12,27
40.709309,-74.013596,12,19
40.774406,-73.945267,12,21
40.750187,-73.978668,12,32
40.750187,-73.991447,12,27
40.730179,-73.98941,12,29
40.757347,-73.974556,13,15
40.754524,-73.965675,13,1
40.733402,-73.98143,12,58
40.75856,-73.974167,13,14
40.764301,-73.994049,13,4
40.779137,-73.962173,13,10
40.724251,-73.997826,13,15
40.751911,-73.991287,13,1
40.734821,-73.979935,13,17
40.782516,-73.959709,12,48
40.797794,-73.969643,13,17
40.734909,-73.992249,13,22
40.808392,-73.963905,13,8
40.79562,-73.938744,13,21
40.736645,-73.986923,13,11
40.765392,-73.965714,13,18
40.780762,-73.958923,13,17
40.802689,-73.967697,13,0
40.740921,-73.97554,13,18
40.716976,-74.014381,13,15
40.737682,-74.001846,14,55
40.720287,-73.98481,13,2
40.762321,-73.986275,13,15
40.779289,-73.955688,13,19
40.768585,-73.984756,14,28
40.777943,-73.956627,14,25
40.733742,-73.977791,14,23
40.745193,-73.998215,14,33
40.704758,-74.016724,13,59
40.742378,-73.952087,14,23
40.757153,-73.966934,14,30
40.791092,-73.974365,14,28
40.768349,-73.95562,14,24
40.692623,-73.987267,14,24
40.7467,-74.001114,14,20
40.758579,-73.979874,14,23
40.800362,-73.969696,14,26
40.756119,-73.973663,14,20
40.752151,-73.993317,14,26
40.739979,-73.994797,14,18
40.761639,-73.986626,14,36
40.778023,-73.952469,14,16
40.769051,-73.862747,14,21
40.760807,-73.961067,14,32
40.730278,-73.990845,14,34
40.761044,-73.969566,14,12
40.771111,-73.959511,14,27
40.743126,-73.981918,14,17
40.709702,-74.007393,14,18
40.758083,-74.00071,14,24
40.749577,-73.971809,14,30
40.715748,-74.011993,14,15
40.742592,-73.992195,14,24
40.742428,-74.004265,14,29
40.644817,-73.782593,14,4
40.766911,-73.983475,14,32
40.774746,-73.94799,14,31
40.766777,-73.978966,14,31
40.757721,-73.971581,13,10
40.704525,-74.014343,13,6
40.754723,-73.977623,13,14
40.791512,-73.975967,13,5
40.716885,-74.008881,13,6
40.774277,-73.982521,13,12
40.764706,-73.970154,13,11
40.73365,-74.002724,13,7
40.777489,-73.963333,13,14
40.790668,-73.969154,13,10
40.7771,-73.961754,13,8
40.751396,-73.997704,13,15
40.776649,-73.957703,13,13
40.769615,-73.980835,13,12
40.766151,-73.963921,13,15
40.783974,-73.981171,13,15
40.752869,-73.987526,13,11
40.754509,-73.978485,13,12
40.749386,-73.995415,13,20
40.717579,-73.995148,13,15
40.742867,-73.992439,13,28
40.727478,-73.985321,13,25
40.762741,-73.98262,13,36
40.727798,-74.001427,13,30
40.766811,-73.956573,13,27
40.750008,-73.991066,13,29
40.730598,-73.990883,13,33
40.645958,-73.791306,12,57
40.76012,-73.96476,13,24
40.751209,-73.977509,13,32
40.751781,-73.975853,13,26
40.768944,-73.862648,13,12
40.738064,-73.98365,13,32
40.756886,-74.00135,13,26
40.748787,-73.973518,13,33
40.708874,-74.013741,13,37
40.734825,-73.998863,16,17
40.746136,-73.994225,13,32
40.741596,-73.993835,14,27
40.764755,-73.987999,14,25
40.75856,-73.987259,14,34
40.784687,-73.955894,14,26
40.758636,-73.983665,14,5
40.763378,-73.973778,14,19
40.729832,-73.986664,14,22
40.763786,-73.922249,14,17
40.73587,-74.005295,14,26
40.763252,-73.981949,14,21
40.728096,-74.002045,14,28
40.762676,-73.959778,14,16
40.763611,-73.971802,14,23
40.785095,-73.980568,14,26
40.746376,-73.991257,14,26
40.783348,-73.950768,14,25
40.762955,-73.978729,14,21
40.782681,-73.980873,14,24
40.772156,-73.958931,14,31
40.742016,-73.982933,14,29
0,0,14,31
40.644947,-73.782089,13,58
40.711418,-74.011688,14,27
40.727623,-74.00251,14,26
40.725864,-73.997803,14,32
40.724709,-74.009155,14,26
40.769043,-73.863129,14,17
40.782345,-73.95768,14,14
40.730782,-73.990555,14,23
40.745892,-73.982117,14,22
40.777168,-73.946381,14,22
40.732925,-74.007446,14,22
40.725346,-73.995049,14,27
40.770416,-73.966408,14,32
40.7402,-73.994804,14,23
40.778782,-73.954117,14,32
40.750423,-73.995079,14,33
40.753952,-73.992157,14,10
40.75069,-73.991631,14,25
40.765083,-73.981522,13,12
40.750294,-73.96875,13,17
40.686207,-73.991051,12,39
40.738091,-73.973824,13,7
40.742096,-73.98288,13,13
40.734192,-74.002419,13,16
40.774036,-73.874474,12,58
40.75938,-73.988045,13,5
40.764523,-73.964195,13,3
40.773796,-73.870819,12,51
40.761265,-73.968727,13,14
40.785179,-73.973251,13,14
40.778011,-73.95668,13,9
40.774086,-73.959541,13,8
40.736652,-73.988884,13,13
40.726505,-74.003647,14,26
40.759426,-73.986229,13,13
40.76273,-73.974251,13,2
40.726738,-73.98938,13,12
40.810059,-73.951263,13,11
40.769821,-73.960716,13,15
40.779099,-73.96228,13,20
40.727402,-74.000755,13,17
40.753117,-73.996452,12,58
40.727901,-73.991058,13,18
0,0,13,2
40.646873,-73.801399,13,18
40.780739,-73.976295,13,4
40.780228,-73.961273,12,57
40.765984,-73.963356,13,6
40.776958,-73.961334,13,19
40.776196,-73.947052,13,13
40.770374,-73.957382,14,15
40.748688,-73.973824,14,23
40.742321,-73.977669,14,18
40.745213,-73.988838,14,25
40.75642,-73.969704,13,17
40.740868,-73.989372,13,6
40.768082,-73.981293,13,8
40.735229,-74.005989,13,9
40.765308,-73.974907,13,16
40.744545,-73.976143,13,19
40.757233,-73.963875,13,15
40.770409,-73.96843,13,11
40.756264,-73.961319,13,1
40.791828,-73.973747,13,20
40.771797,-73.953148,13,11
40.751232,-73.994156,13,10
40.734989,-73.991524,13,21
40.777115,-73.986862,13,16
40.774174,-73.957199,13,16
40.735878,-73.985229,13,15
40.775581,-73.98761,13,9
40.71529,-74.011284,13,18
40.740879,-74.001724,12,55
40.769058,-73.961136,14,18
40.80825,-73.963821,14,24
40.740719,-74.004868,14,27
40.763233,-73.962654,14,26
0,0,14,10
40.748981,-74.001381,14,23
40.75362,-73.972115,13,14
40.731785,-74.006615,13,9
40.754738,-73.964066,13,14
40.765491,-73.954582,13,12
40.754223,-73.942123,13,18
40.782986,-73.982094,13,17
40.762161,-73.968445,13,22
40.735203,-73.989754,13,14
40.755962,-73.974007,13,12
40.774048,-73.873077,12,52
40.69791,-73.99556,12,56
40.725685,-73.992249,13,6
40.762207,-73.974579,13,8
40.735176,-73.993538,13,15
40.754398,-73.968895,12,55
40.723999,-73.987984,13,18
40.75684,-73.986702,13,19
40.743858,-73.991959,13,10
40.773701,-73.870819,12,59
40.728893,-73.984398,13,19
40.760975,-73.966949,13,18
40.773975,-73.874413,13,7
40.736221,-73.97892,13,11
40.758286,-73.989525,13,20
40.711308,-74.008202,13,14
40.748615,-73.988991,13,18
40.780354,-73.984039,13,21
40.760597,-73.994675,13,10
40.645233,-73.776772,12,50
40.734119,-73.988777,13,22
40.752762,-73.979164,13,12
40.730293,-73.986198,13,19
40.745033,-73.986847,13,18
40.744743,-73.953247,13,13
40.631966,-73.977379,13,19
40.768406,-73.953209,13,4
40.770233,-73.981667,13,13
40.778912,-73.945007,14,17
40.794716,-73.944481,14,17
40.714443,-74.006004,14,14
40.768147,-73.963013,14,27
40.75761,-73.975105,14,28
40.744087,-73.993927,14,14
40.715607,-74.011147,14,31
40.765587,-73.972267,14,33
40.733109,-74.006218,14,18
40.769218,-73.955215,14,20
40.798054,-73.952217,14,27
40.71809,-74.000015,14,29
40.690987,-73.994301,14,21
40.736542,-73.984894,14,28
40.758816,-73.975243,14,30
40.779552,-73.959816,14,20
40.779366,-73.962372,14,23
40.644814,-73.781784,14,27
40.765709,-73.960777,14,31
40.76334,-73.979111,14,21
40.773746,-73.870811,14,9
40.764584,-73.954224,13,54
40.778423,-73.982056,14,29
40.762646,-73.965591,14,25
40.751198,-73.94001,14,15
40.641621,-73.787041,13,37
40.782085,-73.951523,14,32
40.735477,-73.998207,14,8
40.752651,-73.993134,13,9
40.776218,-73.982101,13,17
40.744907,-73.985901,13,11
40.769272,-73.863029,13,0
40.722134,-73.986229,12,59
40.783096,-73.97831,12,57
40.773701,-73.949097,13,7
40.764637,-73.98526,13,0
40.727638,-73.994431,13,13
40.750381,-73.974129,13,8
40.758022,-74.000778,13,13
40.754402,-73.969124,13,7
40.725464,-73.992264,13,14
40.729042,-73.987007,13,13
40.744102,-74.002998,13,15
40.72987,-73.986816,13,10
40.805119,-73.939293,13,14
40.787235,-73.977669,13,16
40.733799,-73.986359,13,16
40.644802,-73.781975,12,36
40.746964,-73.988976,13,11
40.761757,-73.968353,13,16
40.748608,-73.989288,13,16
40.758526,-73.959915,13,9
40.770046,-73.866524,12,56
0,0,13,22
40.763996,-73.998596,13,27
40.745701,-73.980377,13,11
40.773972,-73.977722,13,21
40.768108,-73.981056,13,17
40.745289,-73.994469,13,14
40.782665,-73.971252,12,58
40.782482,-73.948471,13,6
40.704781,-74.016609,13,1
40.750362,-73.975166,13,8
40.722584,-73.987122,13,21
40.722523,-74.008057,13,13
40.761292,-73.973289,13,13
40.733845,-73.994904,13,15
40.645195,-73.776733,12,46
40.769176,-73.963051,13,16
40.745586,-73.978264,13,10
40.754162,-73.942322,13,10
40.772442,-73.960655,13,14
40.778648,-73.947472,13,10
40.746841,-73.977097,13,19
40.725758,-73.989738,13,12
40.769283,-73.973633,13,15
40.743401,-73.972702,13,15
40.778236,-73.985565,13,17
40.829113,-73.948669,13,11
40.717957,-74.014297,13,14
40.692757,-73.993073,12,55
40.755455,-73.980537,12,58
40.721779,-74.005043,13,11
40.790703,-73.953712,13,18
40.773876,-73.965942,13,23
40.755486,-73.979378,13,29
40.721676,-73.988937,13,29
40.7206,-74.003822,13,36
40.741272,-74.001465,13,30
40.720402,-73.98954,13,34
40.759884,-73.987236,13,37
40.742393,-74.003967,13,35
40.752518,-73.970474,13,20
40.775173,-73.963417,13,28
40.759186,-73.988274,13,37
40.768581,-73.981895,13,28
0,0,13,37
40.738281,-73.989944,13,31
40.789902,-73.973259,13,23
40.774097,-73.985031,13,31
40.765217,-73.981308,13,35
40.725346,-74.005768,13,30
40.727909,-73.993103,13,30
40.781956,-73.951759,13,35
40.75819,-74.00061,13,37
40.781963,-73.955887,13,39
40.772945,-73.962318,13,33
40.736111,-73.998466,13,35
40.772575,-73.955429,14,24
40.780815,-73.972702,14,27
40.740181,-74.005867,14,26
40.743404,-73.980354,14,32
40.784191,-73.946579,14,27
40.733265,-73.97567,14,18
40.75193,-73.976822,14,22
40.761059,-73.975739,14,35
40.770283,-73.866791,14,16
40.768948,-73.862686,14,8
40.730583,-74.004646,14,27
40.734196,-73.977783,14,31
40.754383,-73.998787,14,28
40.760513,-73.976517,13,33
40.758022,-73.989349,13,28
40.739861,-73.995239,13,28
40.748482,-73.985008,13,35
40.712597,-74.009254,13,28
40.764076,-73.973106,13,33
40.758629,-73.99276,13,24
40.795357,-73.975685,13,33
40.775131,-73.963234,13,32
40.749676,-73.98745,13,33
40.705978,-74.004013,13,34
40.785019,0,12,58
40.74456,-73.980835,13,11
40.735828,-73.989388,13,8
40.755798,-73.986191,13,14
40.724594,-73.998421,13,14
40.777069,-73.946304,13,5
40.766537,-73.959839,13,15
40.751324,-73.993958,13,16
40.752304,-73.977623,13,13
40.755753,-73.990631,13,21
40.776398,-73.952759,13,9
40.760387,-74.002831,13,17
40.758968,-73.981369,13,15
40.790817,-73.974846,13,11
40.739353,-73.995338,16,16
0,0,16,20
40.722282,-73.999214,16,11
40.698257,-73.994392,15,55
40.742104,-73.980888,14,31
40.72583,-74.009125,14,28
40.760284,-73.991348,14,27
40.643471,-73.789345,14,8
40.744278,-73.979111,14,21
40.734802,-73.979904,14,31
40.763653,-73.979782,14,24
40.775963,-73.983444,14,31
40.755756,-73.982658,14,31
40.757912,-73.966164,14,21
40.758667,-73.989288,14,39
40.724739,-73.993988,14,18
40.793556,-73.972649,14,29
40.771679,-73.979233,14,27
0,0,14,27
40.740311,-73.990616,14,25
0,0,14,15
40.764477,-73.977844,14,12
40.786324,-73.972389,14,40
40.736912,-73.988815,14,24
40.790077,-73.947861,14,33
40.726933,-73.99147,14,26
40.755688,-73.991905,14,13
40.756073,-73.98954,13,28
40.782722,-73.95533,13,38
40.751266,-73.99398,13,38
40.758747,-73.996086,13,34
40.744347,-73.991844,13,32
40.768581,-73.966118,13,34
40.738564,-73.985519,13,30
40.714428,-73.981453,13,34
40.763474,-73.967659,13,34
0,0,13,14
40.742111,-73.98278,13,3
40.643532,-73.790466,13,3
40.756798,-73.992752,13,13
40.741058,-74.007713,13,1
40.741856,-73.989807,13,13
40.756435,-73.983002,13,12
40.737656,-74.008202,11,49
40.774456,-73.988441,13,9
40.764591,-73.970085,13,13
40.756012,-73.969009,13,14
40.781281,-73.954224,13,18
40.744381,-73.97303,13,21
40.759167,-73.994324,13,6
40.770168,-73.951447,13,9
40.765614,-73.97953,13,16
40.755543,-73.982567,13,9
40.737206,-73.984177,13,15
40.774746,-73.982361,13,22
40.761333,-74.000008,13,18
40.766163,-73.96051,13,19
40.779942,-73.984352,13,17
40.779499,-73.955711,13,22
40.735302,-73.991615,13,5
40.772247,-73.96508,14,34
40.751114,-73.977615,14,33
40.732216,-73.998711,14,30
40.758114,-74.000778,13,9
40.718288,-73.993744,13,1
40.793457,-73.972733,13,3
40.768139,-73.952812,12,51
40.788174,-73.967224,13,15
40.764332,-73.992104,12,50
40.733856,-74.006287,13,12
40.802681,-73.96788,13,8
40.717201,-74.003799,11,59
40.772823,-73.982079,13,10
40.743977,-73.924118,13,10
40.7714,-73.990807,13,12
40.760094,-73.969795,13,15
40.760731,-73.994919,13,13
40.754791,-73.968552,13,15
40.705639,-74.009735,13,14
40.749191,-73.978188,13,12
40.753899,-73.971992,13,6
40.708298,-74.011002,13,18
40.723118,-73.998802,13,5
40.751621,-73.975883,13,18
40.785221,-73.972946,13,15
0,0,13,8
40.722832,-74.007973,13,6
40.783497,-73.953186,13,2
40.76823,-73.981621,13,18
40.731529,-74.004059,13,16
40.756725,-73.972427,13,4
40.738766,-74.009003,13,10
40.751614,-73.992226,13,18
40.778732,-73.981705,13,19
40.756691,-73.969955,13,23
40.760952,-73.98542,13,18
40.701244,-73.987602,13,2
40.740086,-73.987053,13,16
40.767544,-73.986115,13,14
40.730751,-73.983208,13,18
40.750351,-73.974068,13,15
40.765266,-73.980438,13,14
40.755882,-73.974899,13,9
40.743999,-73.97641,13,15
40.737984,-73.98793,13,1
40.743641,-73.99971,13,13
40.706905,-74.004707,13,14
40.783997,-73.947365,13,23
40.763344,-73.996552,13,23
40.769783,-73.864197,14,1
40.740807,-74.007675,14,19
40.778339,-73.958511,14,16
40.777489,-73.986313,14,32
40.709309,-74.013733,14,5
40.747204,-74.003113,14,29
40.777924,-73.952042,14,34
40.646481,-73.777023,14,6
40.741184,-74.007736,14,20
40.745026,-73.995049,14,27
40.750252,-73.991425,14,19
40.739021,-73.991463,14,26
40.718689,-73.988937,14,21
40.756824,-73.99762,14,28
40.743877,-73.979576,14,24
40.754532,-73.968819,14,31
40.739388,-74.008057,14,24
40.729259,-73.993423,14,33
40.758316,-74.000488,14,29
40.76041,-73.958214,14,32
40.724232,-73.98764,14,37
40.778782,-73.981934,14,32
40.781609,-73.981064,14,27
40.764511,-73.970802,14,27
40.762775,-73.968193,14,24
40.760376,-73.987396,14,26
40.769035,-73.862801,14,31
