Borough,Block,Lot,Population
MN,766,21,0.25922936646813965
MN,766,22,0.2628135317046252
MN,766,23,1.1404951217075814
MN,766,27,1.9047306996393154
MN,766,28,2.546949993173164
MN,766,29,0.47066951528907974
MN,766,30,0.952211666915255
MN,766,32,0.40025309357104605
MN,766,33,0.2898069491334501
MN,766,34,4.556159354707712
MN,766,35,0.11677099749648054
MN,766,36,0.12054477917668718
MN,766,39,4.894999943686113
MN,766,47,9.285201686105909
MN,766,50,0.8647280652254382
MN,766,52,1.006339349703002
MN,766,53,0.981096517036888
MN,766,55,0.9196667086340532
MN,766,59,0.42567762427674516
MN,766,60,0.36029561516564246
MN,766,61,1557.0375338569845
MN,766,71,0.9493227618050579
MN,766,77,0.4491472288214128
MN,766,7501,0.6199250454315054
MN,766,7502,35.1900553873725
MN,766,7503,4.547404906040011
MN,766,7504,1.6528178697270615
MN,767,1,3090.5049361357105
MN,767,2,3.663394815861554
MN,767,5,2.854958369532776
MN,767,12,11145.192169428192
MN,767,15,3739.2217453116896
MN,767,17,0.22964313293111982
MN,767,19,9.044685844443697
MN,767,22,5.155014095987941
MN,767,41,4179.281603709061
MN,767,43,4.670980499247239
MN,767,54,2089.1377621308034
MN,767,57,5.087300659066629
MN,767,66,0.27144517966524745
MN,767,67,3.4693913054873726
MN,767,68,1232.4605573887388
MN,767,71,3.302710725511401
MN,767,73,4.6803642137027195
MN,767,74,4.6803642137027195
MN,767,7501,6.701904572102251
MN,767,7502,4.34123389053463
MN,767,7503,10.083319208321969
MN,767,7504,1.9938611008991762
MN,767,7505,27.931404654980273
MN,768,1,7.731150779280233
MN,768,2,2.8932866630168057
MN,768,3,1.9315174317898296
MN,768,4,0.9746087671279416
MN,768,5,0.6628478494984065
MN,768,6,2.53102690830101
MN,768,7,8.718072530373417
MN,768,8,0.5323299735504815
MN,768,9,0.24758710871383813
MN,768,11,15.838704563666623
MN,768,12,82.89281954170671
MN,768,16,1.90219153479817
MN,768,17,1.90219153479817
MN,768,18,1.0085415272345897
MN,768,19,15.74996265275725
MN,768,20,21.332313657733934
MN,768,27,0.7000894816488816
MN,768,30,168.24322378836888
MN,768,31,32.214994030668194
MN,768,50,3487.284139972248
MN,768,59,7.305423573527273
MN,768,72,0.86216119222289
MN,768,77,0.86065492986301
MN,768,79,0.26853423777615126
MN,768,80,3293.480617268229
MN,768,81,5886.466994132813
MN,768,82,2.8280840639186025
MN,768,83,2.4833858440823
MN,768,7501,1.6210423197753376
MN,768,7502,5.294977729921511
MN,768,7503,0.5944876238573561
MN,768,7504,1.0613453867801945
MN,768,7505,1.1156067094944357
MN,769,1,5.9064588049055775
MN,769,3,7.179286582044932
MN,769,4,2.7992511224768744
MN,769,5,1.5010322256455408
MN,769,6,1.478238306839443
MN,769,7,1.2842001703874124
MN,769,8,349.1982915620961
MN,769,9,0.4211635056297659
MN,769,19,2.819953496108283
MN,769,20,0.9492422591326118
MN,769,21,0.9492882240988908
MN,769,22,206.346056190228
MN,769,29,1549.10111177643
MN,769,31,3.3594148808183446
MN,769,34,4.413345657493839
MN,769,35,5.828145991134857
MN,769,36,5032.666647597593
MN,769,44,0.35421064675595826
MN,769,45,0.3903715250972741
MN,769,46,0.36635822053672096
MN,769,47,0.208482671060361
MN,769,48,130.72388131756296
MN,769,49,8.148030526646965
MN,769,50,0.36900371446947317
MN,769,51,0.4538448188116909
MN,769,52,13.273679358005582
MN,769,53,1.0109201409530542
MN,769,55,701.0459354320833
MN,769,58,0.5210474204080993
MN,769,59,0.41687291340286026
MN,769,60,0.29080180431075775
MN,769,61,3.8135218939625233
MN,769,62,0.22544627489893934
MN,769,63,0.2696266447462572
MN,769,64,0.36025765412506683
MN,769,65,0.37559944748659624
MN,769,66,0.4782476595331097
MN,769,67,28.489844478437288
MN,769,68,18.416504426900687
MN,769,69,15.891685991648153
MN,769,167,0.17714649654799877
MN,769,7501,0.13965732180610868
MN,769,7502,0.13965732180610868
MN,769,7503,7.305165034301713
MN,769,7504,21.161382629069095
MN,769,7505,3.084354556140967
MN,769,7506,24.94320006845664
MN,769,7507,0.3790943136303143
MN,769,7508,1.3116454649106264
MN,770,1,3.14392310055464
MN,770,2,2.89782773714131
MN,770,3,2.89782773714131
MN,770,4,1.5500597558629443
MN,770,5,4466.012499725388
MN,770,6,0.18596461227195876
MN,770,7,0.31836712071447754
MN,770,8,16.735061071798565
MN,770,17,3.6525837208627694
MN,770,18,2.9168965867857732
MN,770,19,0.4018476411652145
MN,770,20,0.3503959401094975
MN,770,21,0.35169395335832887
MN,770,23,0.17136316475590765
MN,770,24,0.35352466420192646
MN,770,25,0.6442048434400023
MN,770,26,0.3482939851860699
MN,770,27,0.32866772129347877
MN,770,28,0.36900371446947317
MN,770,29,0.36086492603096876
MN,770,30,0.36086492603096876
MN,770,31,3.6636224860113593
MN,770,33,0.3879690478090481
MN,770,34,0.2543243305408697
MN,770,35,1.341015479507687
MN,770,36,26.607556139767965
MN,770,37,22.73270460201967
MN,770,38,2.3512823168189296
MN,770,39,5.860854357522077
MN,770,40,4.620192478701504
MN,770,41,3.0127504201445126
MN,770,43,5.329644637274618
MN,770,44,0.38398969148898726
MN,770,45,0.5088679013272189
MN,770,48,0.9419741061876684
MN,770,49,0.7797681120499345
MN,770,51,0.962084225680015
MN,770,53,0.38852924006153694
MN,770,54,0.49884846097885144
MN,770,55,0.308546317859463
MN,770,56,0.5398553083770611
MN,770,59,1.1700156152270609
MN,770,62,0.19121169068226615
MN,770,63,0.2388596138754127
MN,770,64,0.3871471127551463
MN,770,65,0.26061543269457277
MN,770,66,0.3293259874460799
MN,770,67,0.3419713783821116
MN,770,68,0.32304130594755665
MN,770,70,0.8447410930916416
MN,770,75,1.0269724126126054
MN,770,76,6847.773119085156
MN,771,1,7.705270052760666
MN,771,4,4.273904553712636
MN,771,6,4.667185162846278
MN,771,8,0.25145351452008613
MN,771,9,0.4333492235563565
MN,771,10,0.40892441968606075
MN,771,11,0.3013233249925824
MN,771,12,0.29185414637535545
MN,771,13,0.41705675677850895
MN,771,14,1.4108837812283304
MN,771,20,0.8050788558148333
MN,771,23,1.6092983570496284
MN,771,28,0.4428065365809005
MN,771,29,169.54559035333338
MN,771,31,0.2536687705986746
MN,771,32,0.32031744923591293
MN,771,33,0.4379015752293613
MN,771,34,0.42842092070569976
MN,771,35,0.2526026954916509
MN,771,38,5.6225450968368165
MN,771,46,8.925254284256752
MN,771,48,3.3735964903685596
MN,771,49,3.3735964903685596
MN,771,50,0.4119062873433952
MN,771,51,0.13989072919087547
MN,771,52,0.2022594003136434
MN,771,53,0.16463657733356854
MN,771,54,0.4858401563196384
MN,771,55,0.44877529859762993
MN,771,56,0.2510428148856428
MN,771,57,0.211898833004608
MN,771,58,0.3202056852226063
MN,771,60,0.24742228939258043
MN,771,61,0.3524188580140944
MN,771,62,0.42842092070569976
MN,771,63,0.4828816698007979
MN,771,64,0.23382330535983945
MN,771,65,0.7641475770438751
MN,771,68,1.1007929359561015
MN,771,71,0.27075849123405304
MN,771,72,0.604899578873397
MN,771,73,0.43134288176888447
MN,771,74,2.1439968681645944
MN,771,75,4.073916668462994
MN,771,174,1.7939170934240851
MN,771,7501,0.21521804797031577
MN,772,1,1.5178447751467603
MN,772,2,9.468497025190903
MN,772,3,6.9638210454733525
MN,772,4,5.644007675331333
MN,772,5,2.359125657381171
MN,772,6,7.344060763032105
MN,772,7,8.03687095514268
MN,772,12,0.921584251606395
MN,772,15,0.19577719678566594
MN,772,16,0.6142547478861298
MN,772,18,12.235284319587574
MN,772,29,0.27692515093556297
MN,772,30,0.19121169068226615
MN,772,31,0.17643695065144122
MN,772,32,0.43556166901114235
MN,772,33,0.2657381042940733
MN,772,35,0.1393304082429707
MN,772,36,0.1393304082429707
MN,772,37,0.1393304082429707
MN,772,38,0.1393304082429707
MN,772,39,0.12285429381824085
MN,772,40,0.21182862518814688
MN,772,41,0.13558220777973906
MN,772,42,0.21182862518814688
MN,772,43,0.14398496395901142
MN,772,44,2.083554038199376
MN,772,45,2.1286975556969248
MN,772,47,49.55060789463502
MN,772,52,1813.2265334234
MN,772,56,8.081582231601587
MN,772,64,136.9108951517672
MN,772,66,124.39377305003218
MN,772,67,2.6179419520892595
MN,772,69,4.190198403947537
MN,772,71,3.141410533385431
MN,772,72,17386.866951338106
MN,772,74,1510.632553696762
MN,772,75,52.930222421590095
MN,772,79,2.5625909898394292
MN,772,80,10.519784189308487
MN,772,81,16.581189058763716
MN,772,83,41.924356375543304
MN,772,85,2290.1271507482597
MN,773,1,37045.13779499528
MN,773,8,4919.301431290402
MN,773,9,8190.402070620585
MN,773,11,5309.5717140805955
MN,773,12,8.139576097466685
MN,773,22,3.6622249430347305
MN,773,24,2010.2993608867876
MN,773,27,5.260190287484045
MN,773,38,402.55577006585685
MN,773,40,1853.2494990786945
MN,773,41,30.078512771023007
MN,773,42,7.174465593451372
MN,773,43,1417.9316117622234
MN,773,44,2.5201793854649854
MN,773,56,1.8507900892629263
MN,773,63,0.4549273676470093
MN,773,64,0.4549273676470093
MN,773,66,0.4549273676470093
MN,773,78,0.17958085264255233
MN,773,79,0.17958085264255233
MN,773,81,0.7412657969777009
MN,773,134,2.15546329359275
MN,773,7501,3.746144391008811
MN,773,7502,22.701432686214215
MN,773,7503,0.3626854052766585
MN,774,1,19071.094597101936
MN,774,4,434.26633282875116
MN,774,8,35.18840421272237
MN,774,12,113.0364884454967
MN,774,13,0.17980179931368123
MN,774,14,186.25623805972572
MN,774,15,0.1833289542064258
MN,774,19,8158.559364500242
MN,774,24,0.44255249786167644
MN,774,55,0.48020939377035293
MN,774,56,0.4703830278507637
MN,774,69,0.7957676243242664
MN,774,72,0.1727015165724812
MN,774,73,0.1700225262095
MN,774,74,0.5016752500342899
MN,774,75,0.5016752500342899
MN,774,76,0.5623428581034023
MN,774,79,1187.8473519383813
MN,774,80,0.1528044969492345
MN,774,81,0.14671574713198668
MN,774,83,1148.0360378384933
MN,774,84,4.644720094604269
MN,774,85,19.13676231298013
MN,774,86,3.737485392953358
MN,774,7501,45.63207174570667
MN,775,1,442.5100163962363
MN,775,2,8.185357748573598
MN,775,3,7.557057406184482
MN,775,9,1.3712602810532586
MN,775,17,1.6579330514617345
MN,775,22,1.9924593342994001
MN,775,44,22.7324022003789
MN,775,46,19.581603489466413
MN,775,58,1567.5479840969517
MN,775,60,133.53734203919623
MN,775,64,998.10799984129
MN,775,7501,32624.675030563543
MN,775,7502,25.787734460467842
MN,775,7503,1.9431240401682153
MN,776,1,4744.953234417964
MN,776,4,5.29425478340372
MN,776,9,2.260184026402767
MN,776,10,1.0802500960492276
MN,776,11,1.2274932501605014
MN,776,12,403.2888947038953
MN,776,15,0.24923398794329266
MN,776,17,1.5869885570430589
MN,776,19,0.5128425106704778
MN,776,20,0.5485281366843574
MN,776,21,32.86905583367763
MN,776,33,70.12817348175925
MN,776,40,83.49375201435775
MN,776,47,35.48509033005929
MN,776,55,54.129383740332244
MN,776,58,7.389687045460137
MN,776,59,1559.8944853457076
MN,776,62,867.7344146940806
MN,776,65,3.7344880100303883
MN,776,68,3311.751593936833
MN,776,69,4.325674961324855
MN,776,7501,4.576902964218861
MN,776,7502,15.95072321288097
MN,777,1,169.3820973330926
MN,777,18,133.21827583374733
MN,777,37,80.74565537894259
MN,778,3,4.583815840261265
MN,778,7,1594.7919734834513
MN,778,20,4670.278250022662
MN,778,32,2.020933641246987
MN,778,33,0.9247061270474239
MN,778,34,2232.4348990301755
MN,778,36,139.47064493050624
MN,778,38,451.69052473383465
MN,778,43,6193.706392143804
MN,778,46,1058.6452107834207
MN,778,47,719.6341950649343
MN,778,48,3946.404494337707
MN,778,52,1879.5609603321839
MN,778,55,4.919440407812605
MN,778,57,38.27451210003117
MN,778,70,123.5356979889006
MN,778,71,5.0325595996734656
MN,778,72,6.177585250433185
MN,778,73,2.4650302399854036
MN,778,74,2.9291587853120093
MN,778,75,32.585729914624594
MN,778,7501,3.5551420861915117
MN,779,1,8.55628468953919
MN,779,5,3207.044481333988
MN,779,7,0.9058158271983586
MN,779,10,7.466617955598203
MN,779,12,69.20363036423352
MN,779,13,4456.325310962974
MN,779,17,1553.2542972727003
MN,779,23,1928.5454545520863
MN,779,25,64.61991781077975
MN,779,26,10.194653278752972
MN,779,27,0.022513627845012464
MN,779,28,36.707739185778756
MN,779,35,509.78657206483103
MN,779,36,1091.1364800025053
MN,779,39,4463.582356093901
MN,779,41,3899.917373381128
MN,779,43,300.7425323332311
MN,779,44,300.7425323332311
MN,779,45,1704.994270345678
MN,779,49,634.7706280496274
MN,779,52,7.171743599314795
MN,779,53,9145.044587990822
MN,779,55,6137.232294894194
MN,779,56,1156.0055608848845
MN,779,57,4449.111675474402
MN,779,62,1288.3434829707548
MN,779,63,2338.0449694093472
MN,779,65,335.72464375863336
MN,779,66,3335.67579048304
MN,779,69,545.4161257702222
MN,779,75,2101.961147097558
MN,779,7501,2.987451445830743
MN,779,7502,5.145490394671693
MN,780,1,2.029212593938362
MN,780,2,1.5233204503091182
MN,780,5,52.356907260430376
MN,780,6,2.9587942813694763
MN,780,7,796.6536265861621
MN,780,9,276.1080332455693
MN,780,10,825.0026881053917
MN,780,13,1370.6459733068964
MN,780,15,1684.9558356131977
MN,780,17,714.2661329123754
MN,780,19,2051.447125934523
MN,780,26,20.128549642843588
MN,780,36,8175.310888013419
MN,780,45,16.24814807459003
MN,780,70,373.17965771130514
MN,780,71,2665.0376538145506
MN,780,73,6342.80559871206
MN,780,74,3212.2974064914924
MN,780,75,934.2398147146362
MN,780,76,675.62729330581
MN,780,7501,6.366091888166118
MN,781,9001,372.0828000735515
MN,781,9002,24938.435536669127
MN,783,1,15947.071074255768
MN,783,34,32755.586736054735
MN,783,70,48200.86638417304
MN,784,1,15812.776642031544
MN,784,4,258.64464779026326
MN,784,5,293.01634905546075
MN,784,6,215.0013503364184
MN,784,7,2789.7879904027914
MN,784,15,882.006086883438
MN,784,18,43.38060324828633
MN,784,19,10635.556039823025
MN,784,28,53074.753282556434
MN,784,34,8204.31283103125
MN,784,39,15681.018872566174
MN,784,41,10925.017062126299
MN,784,47,3517.7552782103994
MN,784,48,5321.334091751591
MN,784,50,1576.1819623531023
MN,784,51,2682.359009143402
MN,784,54,388.05608497274767
MN,784,60,4447.58985919582
MN,784,64,4391.378815538589
MN,784,68,3553.8977091727184
MN,784,71,914.2369407376453
MN,784,74,2260.5531644421294
MN,784,77,3310.8015039149473
MN,784,80,11402.970682839987
MN,785,1,9355.293209889953
MN,785,7,3597.942679454954
MN,785,11,3989.3397045740167
MN,785,15,3121.614294673895
MN,785,18,4452.261595648137
MN,785,23,24.519807658274182
MN,785,25,1470.0806170919864
MN,785,29,1712.474849788689
MN,785,37,5062.39363361812
MN,785,41,2994.635314185961
MN,785,43,3911.086957525816
MN,785,45,351.83188915975785
MN,785,46,866.5995052332394
MN,785,67,4627.838174879425
MN,785,73,1480.2122412947087
MN,785,75,1159.8276920759877
MN,785,82,345.11072552364294
MN,786,1,16042.292609845572
MN,786,13,3353.815684360602
MN,786,18,1102.7806696016194
MN,786,20,3.97103479205338
MN,786,23,2219.6473739640605
MN,786,29,426.0886802312627
MN,786,31,1099.0081255395494
MN,786,42,6.972927631861493
MN,786,51,16883.752946201854
MN,786,60,348.9533818597152
MN,786,61,6.924505984334199
MN,786,62,680.2001263711878
MN,786,64,2766.6845838897075
MN,786,66,387.91730644226504
MN,786,68,4545.882424721261
MN,786,76,1458.478804228432
MN,787,1,2062.133478855408
MN,787,11,6204.633044606154
MN,787,20,1717.156648127846
MN,787,23,2310.595230853251
MN,787,25,5937.714068856075
MN,787,31,413.46524739378873
MN,787,40,12770.376065947152
MN,787,44,11332.24193441043
MN,787,58,823.8930099796968
MN,787,59,4934.500941196498
MN,787,64,318.08236246818393
MN,787,65,627.2867822716582
MN,787,67,1140.3772208963746
MN,787,70,2244.8935226520825
MN,787,72,3374.68249597721
MN,787,76,1130.2305527555266
MN,787,84,2328.514183447064
MN,788,1,5945.069547253279
MN,788,4,803.9840861147984
MN,788,8,591.4698073188555
MN,788,9,24.68821373368665
MN,788,11,1448.969148815127
MN,788,16,919.9408773965771
MN,788,19,1638.2622980710487
MN,788,24,1660.5582201339114
MN,788,26,29.61522157922669
MN,788,36,951.9531436361127
MN,788,37,4377.809302116981
MN,788,43,5063.595424363626
MN,788,44,786.5173691506508
MN,788,45,321.6788476882361
MN,788,46,941.1103653757909
MN,788,49,9363.765082203025
MN,788,64,893.0101330008403
MN,788,66,969.0123908418383
MN,788,71,617.4494997969767
MN,788,73,4693.672505302133
MN,788,78,1612.4938486242477
MN,788,86,1248.5255490539691
MN,788,89,823.2728124497348
MN,788,7501,7763.754304686396
MN,789,1,560.3172031516164
MN,789,4,2.703245484201767
MN,789,5,3.8218016255326086
MN,789,7,321.55232857078175
MN,789,9,5283.26451352465
MN,789,14,1212.5200318405552
MN,789,21,6789.225310958224
MN,789,27,1063.10249741782
MN,789,30,5732.440054260101
MN,789,36,6028.828407086004
MN,789,40,1460.223841219651
MN,789,42,8496.32992900675
MN,789,43,9223.331195678358
MN,789,44,1353.0935764442602
MN,789,52,5569.525893576195
MN,789,60,4182.274282066791
MN,789,62,4251.311661725057
MN,789,67,661.706073472023
MN,789,69,58.7420691256688
MN,789,75,1257.435063926803
MN,789,78,28.905023895782517
MN,789,79,6745.572152758188
MN,789,82,5195.17841453228
MN,790,1,20.22446186233823
MN,790,8,6.254335278851459
MN,790,9,1.018197534592162
MN,790,10,1.6047087341661888
MN,790,11,22.20173592893088
MN,790,14,3.615238987516821
MN,790,15,924.0413075791377
MN,790,18,34.086632970415174
MN,790,28,9.145151037575657
MN,790,32,522.4904328337627
MN,790,36,72.21088520179866
MN,790,37,467.3092139879794
MN,790,39,6.466709182854531
MN,790,40,1.3655586663384929
MN,790,44,0.258576540057659
MN,790,45,0.24758710871383813
MN,790,55,0.4450189583436206
MN,790,56,0.4395378893097193
MN,790,57,0.14823829406291786
MN,790,58,0.9146765140628336
MN,790,59,0.34446512483056635
MN,790,63,0.21275098980559912
MN,790,64,0.46381915341280405
MN,790,65,0.3132115459807701
MN,790,66,0.40192177250722705
MN,790,67,1.7259448866427332
MN,790,68,0.757064230752206
MN,790,7501,0.1796692384313159
MN,790,7502,14.040951170341684
MN,790,7503,5.864806866868075
MN,790,7504,2.7337318419356826
MN,791,1,15.200515570115236
MN,791,9,1.6538792817515535
MN,791,13,4.518331314654042
MN,791,16,902.3873970418086
MN,791,18,0.21530300847282816
MN,791,19,0.21530300847282816
MN,791,20,0.21530300847282816
MN,791,21,0.1700225262095
MN,791,22,0.38029521963748164
MN,791,24,0.17448247238539255
MN,791,25,0.21530300847282816
MN,791,26,0.4592046244324247
MN,791,27,0.3240905950349452
MN,791,29,0.5745415858241124
MN,791,30,1.333187532049319
MN,791,31,0.28294191340927244
MN,791,32,0.29774519468465743
MN,791,36,89.36477693361799
MN,791,50,1.1705438993978794
MN,791,53,17.13722095198454
MN,791,54,360.13199667882014
MN,791,62,1.1602035203985535
MN,791,66,0.6089453683961601
MN,791,68,0.6237326274085789
MN,791,69,0.25465197211185175
MN,791,70,0.25038539000057963
MN,791,71,0.3185637261269076
MN,791,78,6.246897488514491
MN,791,7501,0.2755171447450376
MN,791,7502,4.022854429200529
MN,792,8,1.48568333759829
MN,792,12,1.2267761512005757
MN,792,20,1.5944312611620255
MN,792,24,1.3589439954202152
MN,792,28,1.3643672870051737
MN,792,32,9.4077810805929
MN,792,33,2.9809702572256622
MN,792,35,4.1413243284032415
MN,792,36,1593.2513523394628
MN,792,38,5.365575368739874
MN,792,43,2.1620989960548345
MN,792,45,440.4281126740593
MN,792,49,0.640577222478399
MN,792,50,858.2569339675177
MN,792,53,6.024898827083078
MN,792,60,27.192112865010152
MN,792,61,34.43654852784781
MN,792,62,34.43654852784781
MN,792,63,34.43654852784781
MN,792,64,458.8901431001822
MN,792,65,458.8901431001822
MN,792,66,223.6916889515623
MN,792,70,37380.41513951497
MN,792,7501,1.1207120566235074
MN,792,7502,9.849866158835212
MN,792,7503,3.1715320420459374
MN,792,7504,49962.56976631144
MN,792,7505,235.0819654037644
MN,792,7506,2.089809479623265
MN,792,7507,2.197759974868924
MN,793,1,8.10211597995423
MN,793,14,7.570602285513698
MN,793,17,6.770086061222568
MN,793,20,1.492199163224041
MN,793,22,6.290633133091026
MN,793,29,58.21996123963376
MN,793,30,184.16997873696434
MN,793,31,63.30569111426884
MN,793,32,1.596526967405756
MN,793,33,1178.0716109983418
MN,793,35,1176.7415591702922
MN,793,37,41.597980125025124
MN,793,50,93.88200516188905
MN,793,54,11569.9719118702
MN,793,56,58.64735939422393
MN,793,58,1816.176857476111
MN,793,59,35.96362077027044
MN,793,61,2204.75365962727
MN,793,67,5.27969634861276
MN,793,7501,9.041690302689473
MN,793,7502,8.139688521379817
MN,793,7503,1.8178956658581702
MN,793,7504,1.9551647909278767
MN,793,7505,5.914779404043122
MN,793,7506,10.593758406471693
MN,793,7507,73.53527690794849
MN,793,7508,5.266526659619444
MN,794,9,508.9820406279108
MN,794,17,664.3414155473481
MN,794,25,6891.639622851219
MN,794,30,6181.712468667614
MN,794,62,3.407123715457113
MN,794,64,4.0104641447127545
MN,794,66,7.4930574050744525
MN,794,7501,2.6943884107903187
MN,794,7502,1.2952807953838934
MN,794,7503,0.3660934420305114
MN,794,7504,7.886044870458572
MN,795,1,17.635743929190973
MN,795,10,840.6424442624032
MN,795,12,1450.8590086198137
MN,795,14,8.9585504901934
MN,795,19,187.26794828881762
MN,795,20,1506.952848094045
MN,795,28,4000.3710842941714
MN,795,37,5028.338750966417
MN,795,44,6896.739840339045
MN,795,54,1.6948146849716696
MN,795,55,10.51486345525773
MN,795,56,231.68681290055525
MN,795,61,2.531626343666102
MN,795,66,5.758433144204797
MN,795,67,233.4895229862873
MN,795,69,0.542981007806354
MN,795,71,1.0185097397930587
MN,795,7501,9.615272937527644
MN,795,7502,1.1124985592866454
MN,796,1,3.9693355668220787
MN,796,7,2.0455827421470025
MN,796,13,4.332283315777313
MN,796,15,272.12580344198545
MN,796,18,460.1771373204986
MN,796,22,18.8908321992511
MN,796,23,26.13260354911048
MN,796,48,8.062180349132037
MN,796,58,279.9701663553535
MN,796,60,240.95453393281608
MN,796,63,196.4249386212472
MN,796,67,1.6093618197897548
MN,796,73,50.176565924949976
MN,796,7501,6.8937095187189765
MN,796,7502,12.542328751754175
MN,796,7503,4.837840325491091
MN,796,7504,36.0937521065096
MN,797,1,29.010593568859267
MN,797,2,41.52901904829225
MN,797,5,40.615595118321345
MN,797,6,0.37004883348871126
MN,797,7,6.918857487597669
MN,797,16,0.682439645801218
MN,797,17,0.2798568370993032
MN,797,18,50.28298756494278
MN,797,23,1.443880599445713
MN,797,29,1.2008337230528643
MN,797,37,9046.264914185042
MN,797,54,1129.4547883030075
MN,797,70,2564.208077190609
MN,797,73,2.7103282874613046
MN,797,74,1.4199778550254725
MN,797,76,1.1417936129085227
MN,797,80,2.2661842146992703
MN,797,81,2.3464238834087876
MN,797,82,1.5614793824199042
MN,797,83,1.5064664562346815
MN,797,7501,6.11247038826169
MN,797,7502,4.184411938021882
MN,797,7503,3.767350710877009
MN,797,7504,2.7167525254772005
MN,797,7505,3.93090051822129
MN,797,7506,0.6459719757776662
MN,797,7507,4.465053626280525
MN,797,7508,1.8020830394962681
MN,798,1,2.506581695277475
MN,798,2,2.0122857216672276
MN,798,3,1.4813576991896569
MN,798,10,5.950600447090465
MN,798,11,163.76920694185438
MN,798,14,19.777643256159266
MN,798,17,1.532355051811951
MN,798,26,3.5826775910422914
MN,798,41,68563.66156352893
MN,798,49,2409.045721554767
MN,798,54,5.035099480573351
MN,798,59,305.296542798436
MN,798,60,187.7108765001848
MN,798,61,6.2962712989626075
MN,798,62,9.05000589909535
MN,798,66,4.0295730965772885
MN,798,71,3.5614603951914705
MN,798,7501,18256.591017193936
MN,798,7502,87.01729391741682
MN,798,7503,1.630916095394344
MN,798,7504,14.829620225346732
MN,798,7505,1.4883015545082259
MN,798,7506,6.7386821142192375
MN,798,7507,3.571001227018341
MN,799,1,4.316718739011534
MN,799,3,10.929499694911506
MN,799,6,160.9718554857223
MN,799,8,83.7539615807923
MN,799,9,344.5750228302442
MN,799,10,189.55764177405177
MN,799,11,901.1335214297785
MN,799,12,830.5804458220936
MN,799,21,5.262673455522755
MN,799,24,61.249997023245555
MN,799,28,1356.3906052574437
MN,799,30,6.58620016872136
MN,799,35,41.037106448320046
MN,799,40,4.2673689321256445
MN,799,41,94.6953498181333
MN,799,42,65.30362941505929
MN,799,46,30.243588447845312
MN,799,57,9.46883854964143
MN,799,60,1.4387154516668959
MN,799,67,803.9007510876904
MN,799,69,74.94527146144308
MN,799,7501,27.712055089617465
MN,800,5,6.813774282988254
MN,800,9,234.85339821641105
MN,800,10,13.299639710965842
MN,800,14,1085.00627088254
MN,800,15,373.9403482963644
MN,800,19,325.9733312422663
MN,800,20,3.888185458769985
MN,800,21,2.9705704256308114
MN,800,22,1.9359871764630532
MN,800,23,1916.4743726532456
MN,800,25,3261.2564622402206
MN,800,33,294.5198510762144
MN,800,49,82.14931646084477
MN,800,53,2.521883379129883
MN,800,55,1.2237576237737446
MN,800,56,1.2175555991685771
MN,800,57,2100.761454582206
MN,800,59,1147.356118824271
MN,800,61,3360.860048569125
MN,800,65,2487.3220469482135
MN,800,68,880.9190218074632
MN,800,71,31.266102757274574
MN,800,74,1623.1100653659776
MN,800,76,2.706248954480267
MN,800,77,2.235599809997836
MN,800,78,270.95334979023187
MN,800,79,61.00411671063044
MN,800,7501,4.840445468365184
MN,800,7502,7.2020551183221615
MN,800,7503,33.63422155899638
MN,800,7504,12.637309691844942
MN,800,7505,0.8659556823440704
MN,801,1,11608.98259595403
MN,801,8,2932.316535213749
MN,801,11,927.7986613180374
MN,801,14,614.9005676564209
MN,801,19,1985.329033399619
MN,801,24,3899.6918365288047
MN,801,28,6229.412192337697
MN,801,29,575.0066635685421
MN,801,30,8.037743448050735
MN,801,34,19.77556224959651
MN,801,36,3.0755500410735555
MN,801,39,1117.1765342983733
MN,801,40,4.019314805250383
MN,801,41,4133.358766434917
MN,801,49,3.145244340803864
MN,801,51,2936.013146373669
MN,801,55,1007.5405131048094
MN,801,58,1579.2952882593568
MN,801,59,2.810439933135855
MN,801,60,4.9410787661669655
MN,801,61,1212.2087670854435
MN,801,65,3.091524805801747
MN,801,71,80.28721273669713
MN,801,7501,2843.3561859827464
MN,801,7502,8.176683365810407
MN,801,7503,857.0966276904934
MN,802,1,4.782085660522639
MN,802,3,1290.16978611938
MN,802,4,4050.8532660509254
MN,802,6,3.2349072066263305
MN,802,8,2034.9380963399428
MN,802,14,341.58075604834755
MN,802,17,10.02533564169616
MN,802,19,2181.0459552525567
MN,802,22,1093.340131141734
MN,802,26,35.2724550993339
MN,802,29,419.75182529869653
MN,802,31,13.040865325487983
MN,802,35,2.4227040100623993
MN,802,36,9.82857730715123
MN,802,45,3.0100205270840674
MN,802,49,2513.839448245053
MN,802,50,1266.6050255508349
MN,802,52,6.879709260251164
MN,802,54,139.91546478976625
MN,802,56,3629.4123908166885
MN,802,61,69.20585194056238
MN,802,71,63.80214092799808
MN,802,75,4600.411295408412
MN,802,76,28.432859330682213
MN,802,77,4908.532126906149
MN,802,78,70.48441038064831
MN,802,79,56.584732156918854
MN,802,7501,7.242629623182198
MN,802,7502,6.88426176407797
MN,802,7503,11.782355513835958
MN,803,4,4341.636222398162
MN,803,7,599.2307873025986
MN,803,11,786.3786507011589
MN,803,14,9.033304367967501
MN,803,16,1911.694753417117
MN,803,18,1042.3771858165624
MN,803,21,3739.5564485819627
MN,803,26,2086.085272850146
MN,803,28,1.825000044018882
