NYCHA PROPERTY DIRECTORY,,,,,,,BRONX
BLOCK and LOT GUIDE,,,,,,,
BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
335,,235-35 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,235-51 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1BRICKLAYERS SHOP/ ELECTRICIAN
,,,,,,,SHOP/ PLUMBERS SHOP/ ROOFING
,,,,,,,SHOP/FOUR STORAGE ROOMS
335,,235-05 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,235-15 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1DEVELOPMENT MAINTENANCE
,,,,,,,OFFICE
335,,235-21 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1STOREROOM
335,,235-06 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,235-20 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,235-36 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,235-52 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,221-20 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,,1DAY CARE CENTER
335,,221-30 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,221-40 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,221-10 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,,1DEVELOPMENT MANAGEMENT
,,,,,,,OFFICE
335,,223-03 36TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
335,,222-01 36TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
465,,141-01 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1BOILER
465,,141-02 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-03 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-04 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-05 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-06 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-07 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-08 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-09 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-10 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-11 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-12 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-13 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-14 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1EXTERMINATOR SHOP/ GROUNDS
,,,,,,,SECONDARY STORAGE
465,,141-15 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-16 12TH STREET,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,110-20 41ST ROAD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1PARK (MANAGED BY NYC
,,,,,,,DEPARTMENT OF PARKS &
,,,,,,,RECREATION)
465,,141-01 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-02 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1JANITORIAL STORAGE ROOM
465,,141-03 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-04 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1PLASTERERS SHOP AND MATERIAL
,,,,,,,ROOM/ PLUMBERS SHOP
465,,141-05 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1BOILER
465,,141-06 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-07 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-08 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1BULK STORAGE
NOTE:,CD = Community District,,Block = Tax Block,Lot = Tax Lot,,,396
QUEENS,,,,,,,
NYCHA PROPERTY DIRECTORY,,,,,,,QUEENS
BLOCK and LOT GUIDE,,,,,,,
BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
465,,141-09 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1BRICKLAYERS SHOP/ CARPENTERS
,,,,,,,SHOP
465,,141-10 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-11 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-12 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-13 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1ROOFTOP LEASE LOCATION
465,,141-14 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-15 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1STOREROOM
465,,141-16 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-17 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,,141-18 VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1ROOFTOP LEASE LOCATION
465,,141-57GAR VERNON BOULEVARD,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1GARAGE
465,100 41-03 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1GLAZIERS SHOP/ GLASS STORAGE
465,100 41-04 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1BOILER
465,100 41-05 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-06 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-07 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1GROUNDS SHOP/ STORAGE/ PAINT
,,,,,,,SHOP/ CONTRACTOR PAINT
,,,,,,,STORAGE
465,100 41-08 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-09 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-10 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-11 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-12 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-13 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1REFRIGERATOR STORAGE
465,100 41-14 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-15 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-01 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 41-02 10TH STREET,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 10-30 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMUNITY OPERATIONS SPACE
465,100 10-32 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 10-34 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORES #17-
,,,,,,,19)
465,100 10-38 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORES #17-
,,,,,,,19)
465,100 10-40 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORE #15)
465,100 10-42 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORE #16)
465,100 10-44 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 10-06 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1DEVELOPMENT MANAGEMENT
,,,,,,,OFFICE
465,100 10-12 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,"1COMMERCIAL SPACE (STORES #23,"
,,,,,,,24)
465,100 10-14 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 10-16 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORE #21)
465,100 10-18 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1COMMERCIAL SPACE (STORE #22)
465,100 10-20 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,1,
465,100 10-26 41ST AVENUE,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1DAY CARE CENTER
470,,140-01 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-02 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-03 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-04 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-05 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-06 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-07 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-08 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-09 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1BOILER
470,,140-10 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-11 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-12 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-13 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-14 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-15 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,,140-16 VERNON BOULEVARD,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-06 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-07 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-08 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-09 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1BOILER
470,100 40-10 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1REFERRAL SERVICES
470,100 40-11 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMUNITY OPERATIONS OFFICE
,,,,,,,SPACE
470,100 40-12 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-13 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-14 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-15 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-01 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-02 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-03 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
NOTE:,CD = Community District,,Block = Tax Block,Lot = Tax Lot,,,397
QUEENS,,,,,,,
NYCHA PROPERTY DIRECTORY,,,,,,,QUEENS
BLOCK and LOT GUIDE,,,,,,,
BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
470,100 40-04 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 40-05 10TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 10-37 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORE #10)
470,100 10-39 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORE #11)
470,100 10-41 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORE #12)
470,100 10-43 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1QUEENSBRIDGE PUBLIC LIBRARY
470,100 10-29 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1HEALTH CLINIC
470,100 10-31 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,"1COMMERCIAL SPACE (STORES #7, 8)"
470,100 10-33 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,"1COMMERCIAL SPACE (STORES #7, 8)"
470,100 10-35 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORE #9)
470,100 10-19 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,100 10-05 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1DEVELOPMENT MANAGEMENT
,,,,,,,OFFICE
470,100 10-07 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORES #1-6)
470,100 10-17 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMERCIAL SPACE (STORES #1-6)
470,100 10-25 41ST AVENUE,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1COMMUNITY CENTER/ SENIOR
,,,,,,,CENTER/ COMPUTER ROOM
470,200 40-01 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-02 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-03 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-04 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-05 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-06 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-07 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-08 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-09 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-10 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-11 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1STOREROOM
470,200 40-12 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-13 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,,1BOILER
470,200 40-14 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-15 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
470,200 40-16 12TH STREET,,11101,QUEENSBRIDGE NORTH,QUEENSBRIDGE NORTH,1,
477,4941-00 VERNON BOULEVARD,,11101,QUEENSBRIDGE SOUTH,QUEENSBRIDGE SOUTH,,1QUEENSBRIDGE PARK (MANAGED BY
,,,,,,,NYC DEPARTMENT OF PARKS &
,,,,,,,RECREATION)
490,60N/A 1ST STREET,,ASTORIA,,ASTORIA,,DEVELOPMENT GROUNDS
490,70N/A 1ST STREET,,ASTORIA,,ASTORIA,,DEVELOPMENT GROUNDS
490,80N/A 1ST STREET,,ASTORIA,,ASTORIA,,DEVELOPMENT GROUNDS
490,90N/A 1ST STREET,,ASTORIA,,ASTORIA,,DEVELOPMENT GROUNDS
490,101,,11102,ASTORIA,ASTORIA,,1PUMP
490,101 27-05 1ST STREET,,11102,ASTORIA,ASTORIA,1,
490,101 27-25 1ST STREET,,11102,ASTORIA,ASTORIA,1,
490,101 4-10 27TH AVENUE,,11102,ASTORIA,ASTORIA,1,
490,101 3-20 27TH AVENUE,,11102,ASTORIA,ASTORIA,1,
490,101 3-02 27TH AVENUE,,11102,ASTORIA,ASTORIA,1,
490,101 3-04 27TH AVENUE,,11102,ASTORIA,ASTORIA,,1BOILER
490,101 2-10 27TH AVENUE,,11102,ASTORIA,ASTORIA,1,
490,101 28-02 8TH STREET,,11102,ASTORIA,ASTORIA,1,
490,101 27-10 8TH STREET,,11102,ASTORIA,ASTORIA,1,
490,101 4-21 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 4-25 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1COMMUNITY OPERATIONS SPACE
490,101 1-05 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 4-20 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1DEVELOPMENT MANAGEMENT
,,,,,,,OFFICE
490,101 4-24 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 3-02 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 3-04 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1DEVELOPMENT MAINTENANCE
,,,,,,,OFFICE/ STOREROOM
490,101 3-06 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1CARPENTRY STORAGE/ JANITORIAL
,,,,,,,STORAGE
490,101 3-08 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 3-10 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1COMMUNITY OPERATIONS SPACE/
,,,,,,,CARPENTRY STORAGE/ SECONDARY
,,,,,,,STORAGE
490,101 3-12 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 2-08 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1COMMUNITY OPERATIONS SPACE
,,,,,,,(VACANT)
490,101 2-10 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 2-06 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1CARPENTRY STORAGE
490,101 2-02 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 2-04 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 1-20 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 1-24 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1TENANT ASSOCIATION ROOM
490,101 1-08 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 1-10 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 1-02 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
NOTE:,CD = Community District,,Block = Tax Block,Lot = Tax Lot,,,398
QUEENS,,,,,,,
NYCHA PROPERTY DIRECTORY,,,,,,,QUEENS
BLOCK and LOT GUIDE,,,,,,,
BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
490,101 1-04 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 4-03 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,101 4-05 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,,1COMMUNITY CENTER/ SENIOR
,,,,,,,CENTER
490,101 1-25 ASTORIA BOULEVARD,,11102,ASTORIA,ASTORIA,1,
490,102 6 1ST STREET,,ASTORIA,,ASTORIA,,DEVELOPMENT GROUNDS
523,,234-33 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,,1LAUNDRY ROOM
523,,234-35 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,,1SENIOR CENTER/ NORC
523,,234-55 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,234-15 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,234-05 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,212-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,213-10 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,213-06 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,212-35 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
523,,212-21 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,234-41 21ST STREET,11106,POLICE SERVICE AREA #9 SATELLITE,NYPD HOUSING BUREAU,,1COMMERCIAL SPACE (STORE #1) IS
,,,,,,,USED AS A PSA #9 SATELLITE
,,,,,,,OFFICE IN RAVENSWOOD
,,,,,,,DEVELOPMENT (BLDG #8)
559,,234-03 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1PLASTERERS SHOP/ SPRAY SHOP/
,,,,,,,STORAGE
559,,234-21 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1BOILER/ ROOFTOP LEASE LOCATION
559,,234-41 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1COMMERCIAL SPACE (STORE #1) IS
,,,,,,,USED AS A POLICE SERVICE AREA #9
,,,,,,,SATELLITE
559,,234-47 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1COMMERCIAL SPACE (STORE #2)
559,,234-49 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,,1COMMERCIAL SPACE (STORE #3)
559,,234-20 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,234-04 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,234-34 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,234-50 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,221-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,223-02 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,221-51 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,221-15 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,221-25 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
559,,221-09 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,,1ROOFTOP LEASE LOCATION
736,,232-20 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
736,,250-10 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-14 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-18 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-30 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-34 BROADWAY,11377,WOODSIDE,WOODSIDE,,1TENANT ASSOCIATION ROOM
736,,250-38 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-54 BROADWAY,11377,WOODSIDE,WOODSIDE,,1GROUNDS SHOP
736,,250-50 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
736,,250-48 BROADWAY,11377,WOODSIDE,WOODSIDE,,1EXTERMINATOR SHOP/ GROUNDS
,,,,,,,STORAGE
736,,250-25 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
736,,250-31 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
736,,250-35 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,,1POLICE RECORD ROOM
736,,250-37 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,,1SENIOR CENTER/ROOFTOP LEASE
,,,,,,,LOCATION
736,,250-49 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
736,,250-53 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,,1CHILD HEALTH CLINIC
736,,250-45 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
736,,250-41 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,,1ROOFTOP LEASE LOCATION
738,5050-04 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-06 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-10 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-24 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-28 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-32 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-14 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-16 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5050-20 31ST AVENUE,,11377,WOODSIDE,WOODSIDE,1,
738,5031-05 49TH STREET,,11377,WOODSIDE,WOODSIDE,1,
738,5031-07 49TH STREET,,11377,WOODSIDE,WOODSIDE,1,
738,5031-09 49TH STREET,,11377,WOODSIDE,WOODSIDE,1,
