GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US360850239002,360850239002,"Block Group 2, Census Tract 239, Richmond County, New York",1589,403
1500000US360850244010,360850244010,"Block Group 0, Census Tract 244.01, Richmond County, New York",0,11
1500000US360850244011,360850244011,"Block Group 1, Census Tract 244.01, Richmond County, New York",1763,541
1500000US360850244012,360850244012,"Block Group 2, Census Tract 244.01, Richmond County, New York",2210,611
1500000US360850244013,360850244013,"Block Group 3, Census Tract 244.01, Richmond County, New York",2298,525
1500000US360850244020,360850244020,"Block Group 0, Census Tract 244.02, Richmond County, New York",0,11
1500000US360850244021,360850244021,"Block Group 1, Census Tract 244.02, Richmond County, New York",2268,397
1500000US360850244022,360850244022,"Block Group 2, Census Tract 244.02, Richmond County, New York",2151,409
1500000US360850247001,360850247001,"Block Group 1, Census Tract 247, Richmond County, New York",1395,312
1500000US360850247002,360850247002,"Block Group 2, Census Tract 247, Richmond County, New York",1229,210
1500000US360850248000,360850248000,"Block Group 0, Census Tract 248, Richmond County, New York",0,11
1500000US360850248001,360850248001,"Block Group 1, Census Tract 248, Richmond County, New York",1461,398
1500000US360850248002,360850248002,"Block Group 2, Census Tract 248, Richmond County, New York",2057,382
1500000US360850248003,360850248003,"Block Group 3, Census Tract 248, Richmond County, New York",1598,374
1500000US360850251001,360850251001,"Block Group 1, Census Tract 251, Richmond County, New York",2756,504
1500000US360850251002,360850251002,"Block Group 2, Census Tract 251, Richmond County, New York",1344,470
1500000US360850251003,360850251003,"Block Group 3, Census Tract 251, Richmond County, New York",2101,501
1500000US360850273011,360850273011,"Block Group 1, Census Tract 273.01, Richmond County, New York",1046,281
1500000US360850273012,360850273012,"Block Group 2, Census Tract 273.01, Richmond County, New York",2892,360
1500000US360850273021,360850273021,"Block Group 1, Census Tract 273.02, Richmond County, New York",1919,364
1500000US360850273022,360850273022,"Block Group 2, Census Tract 273.02, Richmond County, New York",1481,352
1500000US360850277021,360850277021,"Block Group 1, Census Tract 277.02, Richmond County, New York",3174,518
1500000US360850277022,360850277022,"Block Group 2, Census Tract 277.02, Richmond County, New York",1859,457
1500000US360850277023,360850277023,"Block Group 3, Census Tract 277.02, Richmond County, New York",1648,399
1500000US360850277041,360850277041,"Block Group 1, Census Tract 277.04, Richmond County, New York",1894,364
1500000US360850277042,360850277042,"Block Group 2, Census Tract 277.04, Richmond County, New York",2393,415
1500000US360850277051,360850277051,"Block Group 1, Census Tract 277.05, Richmond County, New York",2705,371
1500000US360850277052,360850277052,"Block Group 2, Census Tract 277.05, Richmond County, New York",1190,332
1500000US360850277053,360850277053,"Block Group 3, Census Tract 277.05, Richmond County, New York",1859,439
1500000US360850277061,360850277061,"Block Group 1, Census Tract 277.06, Richmond County, New York",1669,460
1500000US360850277062,360850277062,"Block Group 2, Census Tract 277.06, Richmond County, New York",1107,302
