Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 08/31  01:00:00,117.139972687,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/31  02:00:00,115.510484331,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923505743,0.0,2.335,1.16423505743
 08/31  03:00:00,114.505912301,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/31  04:00:00,121.170783873,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/31  05:00:00,120.062864713,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49920037555,0.0,2.335,1.16420037555
 08/31  06:00:00,162.826191586,26.9939304041,0.765099690782,0.0,13.9747600329,18.6919646116,27.2896957692,22.5996957692,4.67,0.02
 08/31  07:00:00,179.199143321,26.9939304041,0.730912773482,0.0,13.9747600329,18.6919646116,52.9641230201,48.2741230201,4.67,0.02
 08/31  08:00:00,258.207875263,26.9939304041,2.43688146049,0.0,34.9369000822,32.3179380704,30.100468416,20.7634315724,8.1725,1.16453684361
 08/31  09:00:00,292.76806891,26.9939304041,4.84516353069,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/31  10:00:00,288.610128903,26.9939304041,6.43110868632,0.0,62.886420148,41.4019203762,11.6722409811,0.0,10.5075,1.16474098111
 08/31  11:00:00,310.203816398,26.9939304041,7.67026226618,0.0,62.886420148,41.4019203762,11.6725010813,0.0,10.5075,1.16500108132
 08/31  12:00:00,301.753240178,26.9939304041,8.61509460623,0.0,62.886420148,41.4019203762,11.6725669289,0.0,10.5075,1.16506692895
 08/31  13:00:00,304.766274514,26.9939304041,9.63068161059,0.0,62.886420148,41.4019203762,11.6725773244,0.0,10.5075,1.16507732443
 08/31  14:00:00,300.329182371,26.9939304041,10.6061112266,0.0,62.886420148,41.4019203762,11.6723842876,0.0,10.5075,1.16488428761
 08/31  15:00:00,296.063353793,26.9939304041,11.0856408715,0.0,62.886420148,41.4019203762,11.6723607108,0.0,10.5075,1.16486071078
 08/31  16:00:00,295.796053843,26.9939304041,11.0324911974,0.0,62.886420148,41.4019203762,11.6723985737,0.0,10.5075,1.16489857367
 08/31  17:00:00,295.018808807,26.9939304041,10.763063746,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 08/31  18:00:00,287.463990209,26.9939304041,9.24149661675,0.0,41.9242800987,36.8599292233,10.5048735053,0.0,9.34,1.16487350535
 08/31  19:00:00,286.111254391,26.9939304041,8.30340726438,0.0,41.9242800987,36.8599292233,10.5046878663,0.0,9.34,1.16468786625
 08/31  20:00:00,264.546068601,26.9939304041,7.20095998318,0.0,34.9369000822,32.3179380704,9.33716440717,0.0,8.1725,1.16466440717
 08/31  21:00:00,191.473146661,26.9939304041,5.22320082187,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 08/31  22:00:00,128.705154757,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49932464747,0.0,2.335,1.16432464747
 08/31  23:00:00,158.434465314,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 08/31  24:00:00,138.340600623,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/01  01:00:00,127.821270114,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/01  02:00:00,127.515721542,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49925740172,0.0,2.335,1.16425740172
 09/01  03:00:00,127.249763063,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/01  04:00:00,154.162543781,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/01  05:00:00,154.110058465,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922293758,0.0,2.335,1.16422293758
 09/01  06:00:00,198.7919851,26.9939304041,2.85037926892,0.0,13.9747600329,18.6919646116,4.88887336477,0.198873364773,4.67,0.02
 09/01  07:00:00,205.691241866,26.9939304041,1.92695059404,0.0,13.9747600329,18.6919646116,11.8854255413,7.19542554134,4.67,0.02
 09/01  08:00:00,270.749182521,26.9939304041,4.41611271405,0.0,34.9369000822,32.3179380704,9.3370603779,0.0,8.1725,1.1645603779
 09/01  09:00:00,304.487888784,26.9939304041,7.93021912497,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 09/01  10:00:00,300.027094573,26.9939304041,8.80940006797,0.0,62.886420148,41.4019203762,11.6722656012,0.0,10.5075,1.16476560121
 09/01  11:00:00,317.749437924,26.9939304041,9.87157662772,0.0,62.886420148,41.4019203762,11.6725269452,0.0,10.5075,1.16502694522
 09/01  12:00:00,309.239638473,26.9939304041,10.948064724,0.0,62.886420148,41.4019203762,11.6725938782,0.0,10.5075,1.16509387825
 09/01  13:00:00,313.561691441,26.9939304041,12.4347199641,0.0,62.886420148,41.4019203762,11.672605317,0.0,10.5075,1.165105317
 09/01  14:00:00,309.384314455,26.9939304041,14.6769779012,0.0,62.886420148,41.4019203762,11.6724130603,0.0,10.5075,1.16491306025
 09/01  15:00:00,306.677937919,26.9939304041,16.2914914873,0.0,62.886420148,41.4019203762,11.6723904199,0.0,10.5075,1.16489041988
 09/01  16:00:00,306.784836853,26.9939304041,16.4639843234,0.0,62.886420148,41.4019203762,11.6724292488,0.0,10.5075,1.16492924878
 09/01  17:00:00,303.545701748,26.9939304041,14.6056417004,0.0,62.886420148,41.4019203762,11.6722940852,0.0,10.5075,1.16479408519
 09/01  18:00:00,294.992277382,26.9939304041,11.8809215007,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 09/01  19:00:00,285.280944207,26.9939304041,10.5146711379,0.0,41.9242800987,36.8599292233,10.5047203272,0.0,9.34,1.16472032719
 09/01  20:00:00,261.695249002,26.9939304041,8.90586649139,0.0,34.9369000822,32.3179380704,9.33719767625,0.0,8.1725,1.16469767625
 09/01  21:00:00,189.368772718,26.9939304041,7.07788989226,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 09/01  22:00:00,130.315932632,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49935824055,0.0,2.335,1.16435824055
 09/01  23:00:00,159.598294376,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/01  24:00:00,139.817242228,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 09/02  01:00:00,126.082885981,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91553416321,0.0,1.75125,1.16428416321
