Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/14  05:00:00,12.1328894805,2.17605060216,0.0,0.0,1.85583932782,5.577,4.62578647051,0.104136470515,4.50165,0.02
 06/14  06:00:00,26.00373034,2.17605060216,0.00893293798009,0.0,3.71167865564,18.077,14.670015954,0.0,13.50495,1.16506595399
 06/14  07:00:00,26.3798341308,2.17605060216,0.414894788232,0.0,3.71167865564,18.077,25.0457890787,0.0,21.0077,4.0380890787
 06/14  08:00:00,21.2476799134,2.17605060216,0.28452536512,0.0,3.71167865564,13.077,19.0430099072,0.0,15.0055,4.0375099072
 06/14  09:00:00,21.2917589981,2.17605060216,0.315171828785,0.0,3.71167865564,13.077,18.4669134658,0.0,15.0055,3.4614134658
 06/14  10:00:00,26.492900466,2.17605060216,0.510920342892,0.0,3.71167865564,18.077,35.8991984121,0.0,33.0121,2.88709841208
 06/14  11:00:00,27.9519562862,2.17605060216,0.881786003595,0.0,3.71167865564,18.077,43.4018040146,0.0,40.51485,2.88695401465
 06/14  12:00:00,27.5903586712,2.17605060216,1.3398214953,0.0,3.71167865564,18.077,38.8995270242,0.0,36.0132,2.8863270242
 06/14  13:00:00,27.3657820267,2.17605060216,1.3638464667,0.0,3.71167865564,18.077,34.3978752388,0.0,31.51155,2.88632523884
 06/14  14:00:00,21.9721788099,2.17605060216,0.96033248792,0.0,3.71167865564,13.077,23.3198502885,0.0,21.0077,2.3121502885
 06/14  15:00:00,21.5100112604,2.17605060216,0.502800367788,0.0,3.71167865564,13.077,21.2461391704,0.0,19.50715,1.73898917039
 06/14  16:00:00,21.1391437696,2.17605060216,0.227010969085,0.0,3.71167865564,13.077,24.8206117839,0.0,22.50825,2.31236178394
 06/14  17:00:00,26.4202897442,2.17605060216,0.523474689273,0.0,3.71167865564,18.077,28.396158754,0.0,25.50935,2.88680875399
 06/14  18:00:00,26.4679836449,2.17605060216,0.573523987652,0.0,3.71167865564,18.077,29.546412384,0.0,25.50935,4.03706238399
 06/14  19:00:00,26.6987420637,2.17605060216,0.629652258486,0.0,3.71167865564,18.077,29.5478505408,0.0,25.50935,4.03850054077
 06/14  20:00:00,23.0941605889,2.17605060216,0.151519615778,0.0,3.71167865564,13.077,25.9703689749,0.0,22.50825,3.46211897489
 06/14  21:00:00,23.4846079429,2.17605060216,0.0,0.0,3.71167865564,13.077,25.0446414781,0.0,21.0077,4.03694147805
 06/14  22:00:00,23.3607795706,2.17605060216,0.0,0.0,3.71167865564,13.077,21.4677531884,0.0,18.0066,3.46115318843
 06/14  23:00:00,24.4967048522,2.17605060216,0.0,0.0,3.71167865564,13.077,4.73962482512,0.0,3.0011,1.73852482512
 06/14  24:00:00,14.0740901625,2.17605060216,0.0,0.0,1.85583932782,5.577,4.76147004404,0.02244591039,3.0011,1.73792413365
 06/15  01:00:00,9.80767975809,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/15  02:00:00,9.8336861276,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/15  03:00:00,9.84597015695,0.0,0.0,0.0,0.618613109274,5.0,3.59318326909,0.0,3.0011,0.592083269091
 06/15  04:00:00,10.0107011641,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/15  05:00:00,12.097834452,2.17605060216,0.0,0.0,1.85583932782,5.577,5.6770389347,0.583299781756,4.50165,0.592089152946
 06/15  06:00:00,25.9687174516,2.17605060216,0.0107637574566,0.0,3.71167865564,18.077,14.6701100273,0.0,13.50495,1.16516002734
 06/15  07:00:00,25.9617323352,2.17605060216,0.0170269932791,0.0,3.71167865564,18.077,25.0466838468,0.0,21.0077,4.03898384679
 06/15  08:00:00,21.0087395916,2.17605060216,0.0511745582886,0.0,3.71167865564,13.077,19.0434045869,0.0,15.0055,4.03790458688
 06/15  09:00:00,21.3861058804,2.17605060216,0.402192284811,0.0,3.71167865564,13.077,17.8937531369,0.0,15.0055,2.88825313686
 06/15  10:00:00,26.905803349,2.17605060216,0.897781227913,0.0,3.71167865564,18.077,35.8993932932,0.0,33.0121,2.88729329316
 06/15  11:00:00,28.616188853,2.17605060216,1.49823356823,0.0,3.71167865564,18.077,43.9764673832,0.0,40.51485,3.46161738317
 06/15  12:00:00,28.4030691123,2.17605060216,2.07947589355,0.0,3.71167865564,18.077,38.9001740599,0.0,36.0132,2.88697405994
 06/15  13:00:00,28.581973239,2.17605060216,2.52478843386,0.0,3.71167865564,18.077,33.8240615385,0.0,31.51155,2.31251153852
 06/15  14:00:00,23.5639483829,2.17605060216,2.48596214914,0.0,3.71167865564,13.077,23.3198822655,0.0,21.0077,2.31218226554
 06/15  15:00:00,23.3867388751,2.17605060216,2.30495916737,0.0,3.71167865564,13.077,21.8193452215,0.0,19.50715,2.31219522153
 06/15  16:00:00,23.2140688421,2.17605060216,2.14798846686,0.0,3.71167865564,13.077,24.8206848138,0.0,22.50825,2.31243481384
 06/15  17:00:00,28.9700548595,2.17605060216,2.96398998693,0.0,3.71167865564,18.077,28.3966347502,0.0,25.50935,2.88728475016
 06/15  18:00:00,28.5524377158,2.17605060216,2.55919805349,0.0,3.71167865564,18.077,29.5469518867,0.0,25.50935,4.03760188668
 06/15  19:00:00,28.2462514277,2.17605060216,2.08543326073,0.0,3.71167865564,18.077,29.5483116731,0.0,25.50935,4.03896167311
 06/15  20:00:00,24.6023268684,2.17605060216,1.5733762204,0.0,3.71167865564,13.077,25.9710894082,0.0,22.50825,3.46283940819
 06/15  21:00:00,24.6267965741,2.17605060216,1.07793900592,0.0,3.71167865564,13.077,25.0449152318,0.0,21.0077,4.03721523181
 06/15  22:00:00,23.7702407808,2.17605060216,0.372952100784,0.0,3.71167865564,13.077,20.894512888,0.0,18.0066,2.88791288801
 06/15  23:00:00,24.5310237729,2.17605060216,0.0,0.0,3.71167865564,13.077,4.73973109487,0.0,3.0011,1.73863109487
 06/15  24:00:00,14.1021275728,2.17605060216,0.0,0.0,1.85583932782,5.577,4.76447709342,0.0253352666815,3.0011,1.73804182673
 06/16  01:00:00,9.81946860102,0.0,0.0,0.0,0.618613109274,5.0,3.59314541783,0.0,3.0011,0.592045417831
 06/16  02:00:00,9.84847459991,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/16  03:00:00,9.85751290477,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/16  04:00:00,10.5985188937,0.0,0.0,0.0,0.618613109274,5.0,3.59315136128,0.0,3.0011,0.592051361279
 06/16  05:00:00,12.6708250742,2.17605060216,0.0,0.0,1.85583932782,5.577,5.286635623,0.764985623001,4.50165,0.02
 06/16  06:00:00,26.2079943738,2.17605060216,0.00776075308796,0.0,3.71167865564,18.077,14.6701316531,0.0,13.50495,1.16518165306
 06/16  07:00:00,25.9192535525,2.17605060216,0.00896852381455,0.0,3.71167865564,18.077,25.6204422782,0.0,21.0077,4.6127422782
 06/16  08:00:00,20.9260780263,2.17605060216,0.0,0.0,3.71167865564,13.077,18.468865039,0.0,15.0055,3.46336503903
 06/16  09:00:00,20.9537737312,2.17605060216,0.0,0.0,3.71167865564,13.077,18.4670759565,0.0,15.0055,3.46157595654
 06/16  10:00:00,26.1665973392,2.17605060216,0.187126158612,0.0,3.71167865564,18.077,35.8994356439,0.0,33.0121,2.88733564387
 06/16  11:00:00,28.2671312166,2.17605060216,1.17085234111,0.0,3.71167865564,18.077,43.4030187201,0.0,40.51485,2.88816872014
 06/16  12:00:00,28.6469897768,2.17605060216,2.3313350006,0.0,3.71167865564,18.077,38.9003609636,0.0,36.0132,2.8871609636
 06/16  13:00:00,29.347796025,2.17605060216,3.2825251147,0.0,3.71167865564,18.077,34.3976316215,0.0,31.51155,2.8860816215
 06/16  14:00:00,24.0294652677,2.17605060216,2.94624947415,0.0,3.71167865564,13.077,23.3186470488,0.0,21.0077,2.31094704879
 06/16  15:00:00,23.8328665983,2.17605060216,2.74438491329,0.0,3.71167865564,13.077,21.2465183678,0.0,19.50715,1.73936836778
 06/16  16:00:00,24.4797753231,2.17605060216,3.38183655794,0.0,3.71167865564,13.077,24.8204736587,0.0,22.50825,2.31222365872
 06/16  17:00:00,30.7975861619,2.17605060216,4.72606164874,0.0,3.71167865564,18.077,28.3964451666,0.0,25.50935,2.88709516663
