Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/13  03:00:00,203.846268921,17.3322810926,67.8982968156,0.0,43.513341876,52.539744,122.173981616,117.319721616,4.83426,0.02
 02/13  04:00:00,199.318717515,21.2102115107,59.6263785241,0.0,43.513341876,52.539744,126.94807617,122.09381617,4.83426,0.02
 02/13  05:00:00,214.123481639,30.0647973251,65.0035881197,0.0,43.513341876,52.539744,163.01729248,149.562197775,4.83426,8.62083470509
 02/13  06:00:00,209.919055114,33.5670631176,57.4516141591,0.0,43.513341876,52.539744,156.678120339,151.823860339,4.83426,0.02
 02/13  07:00:00,193.088407327,73.2500246041,0.0,0.0,43.513341876,53.238744,3004.17590475,2999.32164475,4.83426,0.02
 02/13  08:00:00,354.970480956,73.2500246041,0.0,0.0,220.879908,53.238744,2407.89040745,2376.64679184,4.83426,26.4093556143
 02/13  09:00:00,446.400336047,73.2500246041,0.0,0.0,220.879908,145.652643033,2040.02094695,1968.28478468,36.25695,35.4792122699
 02/13  10:00:00,446.330234264,73.2500246041,0.0,0.0,220.879908,145.652643033,1898.04834309,1816.90795086,36.25695,44.8834422228
 02/13  11:00:00,452.261959582,73.2500246041,0.0,0.0,220.879908,151.653867033,1798.72041501,1696.43901784,48.3426,53.9387971739
 02/13  12:00:00,453.256027331,73.2500246041,0.0,0.0,220.879908,151.653867033,1672.92755425,1570.43125211,48.3426,54.1537021426
 02/13  13:00:00,452.197926864,73.2500246041,0.0,0.0,220.879908,151.653867033,1622.32976334,1519.65424631,48.3426,54.3329170372
 02/13  14:00:00,446.209619279,73.2500246041,0.0,0.0,220.879908,145.652643033,1600.1164708,1521.49124043,24.1713,54.4539303737
 02/13  15:00:00,446.179325983,73.2500246041,0.0,0.0,220.879908,145.652643033,1549.13431276,1480.05739108,24.1713,44.9056216792
