Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/11  13:00:00,170.3458124,7.6489882942,0.0,0.0,80.527626,79.0911225,294.396782533,235.962311805,32.0568,26.3776707288
 01/11  14:00:00,166.357062871,7.6489882942,0.0,0.0,80.527626,75.0917375,274.116718698,231.674395911,16.0284,26.4139227874
 01/11  15:00:00,166.356536642,7.6489882942,0.0,0.0,80.527626,75.0917375,251.02454082,214.587402104,16.0284,20.4087387157
 01/11  16:00:00,164.336637378,7.6489882942,0.0,0.0,80.527626,73.092045,232.635498396,208.998273047,3.20568,20.4315453482
 01/11  17:00:00,167.100806635,7.6489882942,0.0,0.0,80.527626,73.092045,220.182098359,214.087709455,3.20568,2.88870890325
 01/11  18:00:00,129.581236187,7.6489882942,0.0,0.0,80.527626,29.818365,246.840830928,240.746461506,3.20568,2.88868942208
 01/11  19:00:00,129.591439111,7.6489882942,0.0,0.0,80.527626,29.818365,255.063260367,246.084609452,3.20568,5.77297091418
 01/11  20:00:00,129.806503068,7.6489882942,0.0,0.0,80.527626,29.818365,264.121811594,252.251882105,3.20568,8.66424948928
 01/11  21:00:00,129.791641438,7.6489882942,0.0,0.0,80.527626,29.818365,273.621885938,261.759769598,3.20568,8.6564363398
 01/11  22:00:00,55.4711429397,0.0,0.0,0.0,15.863942322,29.242365,8.98397195526,0.0,3.20568,5.77829195526
 01/11  23:00:00,55.3585708881,0.0,0.0,0.0,15.863942322,29.242365,8.96648984847,0.0,3.20568,5.76080984847
 01/11  24:00:00,56.1506329617,0.0,0.0,0.0,15.863942322,29.242365,6.09374649588,0.0,3.20568,2.88806649588
 01/12  01:00:00,55.3844942507,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/12  02:00:00,55.3808185879,0.0,0.0,0.0,15.863942322,29.242365,6.09039322522,0.0,3.20568,2.88471322522
 01/12  03:00:00,57.8286224777,0.713167740679,1.73690078249,0.0,15.863942322,29.242365,6.61440263587,0.524097272635,3.20568,2.88462536323
 01/12  04:00:00,60.085792708,1.42633548136,3.28237487877,0.0,15.863942322,29.242365,4.42333115396,1.19765115396,3.20568,0.02
 01/12  05:00:00,60.1363486152,1.42633548136,3.12238208995,0.0,15.863942322,29.242365,7.62751378626,1.53729629469,3.20568,2.88453749158
 01/12  06:00:00,61.0897041202,1.7829193517,3.73412055122,0.0,15.863942322,29.242365,5.69472341826,2.46904341826,3.20568,0.02
 01/12  07:00:00,65.6165102457,7.6489882942,0.00323822169531,0.0,15.863942322,29.818365,572.085140977,565.99471183,3.20568,2.88474914705
 01/12  08:00:00,124.114984854,7.6489882942,0.0,0.0,80.527626,29.818365,444.018093781,437.923786989,3.20568,2.88862679236
 01/12  09:00:00,166.355187821,7.6489882942,0.00611732858987,0.0,80.527626,75.0917375,345.799540396,310.17921846,24.0426,11.5777219367
 01/12  10:00:00,166.342157455,7.6489882942,0.00300962755418,0.0,80.527626,75.0917375,282.365443525,237.920051507,24.0426,20.4027920176
 01/12  11:00:00,170.335597546,7.6489882942,0.00157066258521,0.0,80.527626,79.0911225,255.072021225,202.591837565,32.0568,20.4233836598
 01/12  12:00:00,171.109025397,7.66147246268,0.0,0.0,80.527626,79.0911225,224.571443131,172.039815147,32.0568,20.4748279844
 01/12  13:00:00,170.348871258,7.65248442817,0.0,0.0,80.527626,79.0911225,223.035077006,164.597986522,32.0568,26.3802904843
 01/12  14:00:00,166.370598545,7.6489882942,0.0,0.0,80.527626,75.0917375,216.639848293,174.204387714,16.0284,26.4070605792
 01/12  15:00:00,166.368359282,7.6489882942,0.0,0.0,80.527626,75.0917375,210.82214232,174.384133274,16.0284,20.4096090459
 01/12  16:00:00,164.341750393,7.6489882942,0.0,0.0,80.527626,73.092045,204.124607134,180.486409294,3.20568,20.4325178399
 01/12  17:00:00,167.081934897,7.6489882942,0.0,0.0,80.527626,73.092045,192.181181742,186.086769519,3.20568,2.88873222233
 01/12  18:00:00,129.536813028,7.6489882942,0.0,0.0,80.527626,29.818365,228.896617197,222.802222402,3.20568,2.8887147951
 01/12  19:00:00,129.5475529,7.6489882942,0.0,0.0,80.527626,29.818365,267.271129098,255.416294188,3.20568,8.6491549096
 01/12  20:00:00,129.772252654,7.6489882942,0.0,0.0,80.527626,29.818365,282.31573631,273.3263062,3.20568,5.78375011038
 01/12  21:00:00,129.767336909,7.6489882942,0.0,0.0,80.527626,29.818365,300.846757886,288.984041611,3.20568,8.65703627509
 01/12  22:00:00,55.4456453214,0.0,0.0,0.0,15.863942322,29.242365,8.98342199201,0.0,3.20568,5.77774199201
 01/12  23:00:00,55.3423396981,0.0,0.0,0.0,15.863942322,29.242365,8.96644912475,0.0,3.20568,5.76076912475
 01/12  24:00:00,56.1421802657,0.0,0.0,0.0,15.863942322,29.242365,6.09385589567,0.0,3.20568,2.88817589567
 01/13  01:00:00,55.3758294382,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/13  02:00:00,57.4038151439,0.590141597893,1.43354059134,0.0,15.863942322,29.242365,6.53899616333,0.448574099637,3.20568,2.8847420637
 01/13  03:00:00,60.1197383052,1.42633548136,3.3154610468,0.0,15.863942322,29.242365,7.36194080054,1.27160271667,3.20568,2.88465808386
 01/13  04:00:00,59.9408557837,1.42633548136,3.14116224879,0.0,15.863942322,29.242365,4.90894863139,1.68326863139,3.20568,0.02
 01/13  05:00:00,61.9558910776,1.7829193517,3.7375210943,0.0,15.863942322,29.242365,8.79272243496,2.70247086818,3.20568,2.88457156678
 01/13  06:00:00,60.5886372627,1.42633548136,2.89992645138,0.0,15.863942322,29.242365,9.92073923211,3.83032286118,3.20568,2.88473637094
 01/13  07:00:00,66.0521490922,7.6489882942,0.00340847095315,0.0,15.863942322,29.818365,606.338052576,603.112372576,3.20568,0.02
 01/13  08:00:00,124.150122994,7.6489882942,0.0,0.0,80.527626,29.818365,464.297703444,455.334312284,3.20568,5.75771116054
 01/13  09:00:00,166.359272187,7.6489882942,0.0055160230934,0.0,80.527626,75.0917375,361.110529174,328.379360957,24.0426,8.68856821776
 01/13  10:00:00,166.347110479,7.6489882942,0.00258026780786,0.0,80.527626,75.0917375,309.639629204,265.195565675,24.0426,20.4014635295
 01/13  11:00:00,170.339304756,7.6489882942,0.00144326180364,0.0,80.527626,79.0911225,283.957827255,231.479806054,32.0568,20.421221201
 01/13  12:00:00,171.062597927,7.6489882942,0.00200416824542,0.0,80.527626,79.0911225,229.223214664,173.765274128,32.0568,23.4011405358
 01/13  13:00:00,169.923285286,7.6489882942,0.0,0.0,80.527626,79.0911225,184.042638069,128.537445762,32.0568,23.4483923076
 01/13  14:00:00,165.795498418,7.6489882942,0.0,0.0,80.527626,75.0917375,175.107508349,132.664991539,16.0284,26.4141168099
 01/13  15:00:00,165.720044683,7.65577767504,0.0,0.0,80.527626,75.0917375,159.644241394,123.20895588,16.0284,20.4068855149
 01/13  16:00:00,163.675697609,7.68681877169,0.0,0.0,80.527626,73.092045,142.739804921,119.10144926,3.20568,20.4326756608
 01/13  17:00:00,166.36263077,7.6489882942,0.0,0.0,80.527626,73.092045,121.21996441,115.125266854,3.20568,2.88901755644
 01/13  18:00:00,128.812720489,7.6489882942,0.0,0.0,80.527626,29.818365,135.08404996,126.120384658,3.20568,5.75798530208
 01/13  19:00:00,128.79630778,7.6489882942,0.0,0.0,80.527626,29.818365,135.992003265,127.012937736,3.20568,5.77338552886
 01/13  20:00:00,128.772431088,7.6489882942,0.0,0.0,80.527626,29.818365,134.855041491,122.984910147,3.20568,8.66445134379
