Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 12/15  02:00:00,33.8614321615,5.34460498041,0.830560836716,0.0,10.0992000411,10.047477231,9.95069119609,9.93069119609,0.0,0.02
 12/15  03:00:00,31.9074751376,5.33350554163,0.747257195047,0.0,8.25718729233,10.0299323277,14.7924255043,9.03308556959,0.0,5.75933993475
 12/15  04:00:00,31.7547377751,5.31577847211,0.61188387117,0.000365912991174,8.25718729233,10.0299323277,10.9015819422,10.8815819422,0.0,0.02
 12/15  05:00:00,33.2167226762,5.29530324702,0.433111456464,0.0549072245861,8.25718729233,11.6354268332,20.160165459,14.3943460391,0.0,5.76581941993
 12/15  06:00:00,40.9454550584,5.31049940625,0.550950651686,0.0706828432363,12.1011305571,15.3678112995,26.495998705,14.9470702627,0.0,11.5489284423
 12/15  07:00:00,73.0156458259,5.60031494515,2.87331286273,0.0,19.7275818095,37.2640762949,26.3550803424,14.7429704108,0.0,11.6121099316
 12/15  08:00:00,87.533568577,5.77577838653,4.26330995628,0.0,24.3117294858,51.2795993405,31.1335504697,13.648806746,0.0,17.4847437237
 12/15  09:00:00,73.3028333039,5.50540886093,3.46243874286,0.0,23.6694662846,40.6342015617,38.8318278851,9.3806860666,0.0,29.4511418185
 12/15  10:00:00,70.591344551,5.53147313219,5.73246372663,0.0,23.6694662846,35.6302164847,55.4912880892,8.12121525068,18.025,29.3450728385
 12/15  11:00:00,52.2964428614,5.45609390821,5.10979731177,0.0,18.7433767983,22.9618409725,49.8923747345,8.43354421356,18.025,23.433830521
 12/15  12:00:00,51.7903383383,5.41559937503,4.64658166286,0.0,18.7433767983,22.9618409725,50.618436816,9.21203726509,18.025,23.3813995509
