Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/11  19:00:00,344.865484044,35.6886791226,53.0744525343,0.0,87.0357390804,86.2600435998,495.846061656,220.903737939,49.9818,224.960523717
 02/11  20:00:00,350.994808208,35.6886791226,64.4960482421,0.0,102.000620287,77.6748002752,541.966080603,215.786789814,33.3212,292.858090789
 02/11  21:00:00,377.62489554,35.6886791226,79.7614364271,0.0,102.000620287,88.9820225341,535.378359269,209.740330309,33.3212,292.316828959
 02/11  22:00:00,372.0154732,35.6886791226,83.7959741521,0.0,102.000620287,91.6425454185,518.319940936,200.470542695,24.9909,292.858498241
 02/11  23:00:00,312.938585685,35.6886791226,77.934319253,0.0,87.0357390804,65.871452062,644.943441436,205.697397669,16.6606,422.585443768
 02/11  24:00:00,223.917923626,35.6886791226,62.5856675229,0.0,42.6918050922,48.4199368926,485.778460821,222.315365308,8.3303,255.132795512
 02/12  01:00:00,138.184485983,30.8976316354,14.2409791747,0.0,34.4311606118,33.1021868926,199.251376324,49.942554256,3.33212,145.976702068
 02/12  02:00:00,140.025131234,30.8976316354,16.0515421595,0.0,34.4311606118,33.1021868926,153.410073831,41.5717944635,3.33212,108.506159367
 02/12  03:00:00,123.372977358,30.8976316354,16.8807813366,0.0,19.466279405,30.610668775,148.893008657,37.064059063,3.33212,108.496829594
 02/12  04:00:00,124.266290883,30.8976316354,17.782797208,0.0,19.466279405,30.610668775,150.657926442,34.8532428363,3.33212,112.472563605
 02/12  05:00:00,133.406459747,30.8976316354,20.3449445241,0.0,19.466279405,30.610668775,178.727939982,33.7708156508,3.33212,141.625004331
 02/12  06:00:00,167.753011836,30.8976316354,42.3408753008,0.0,19.466279405,30.610668775,228.11837929,33.2345228786,8.3303,186.553556411
 02/12  07:00:00,266.248923659,32.0953935072,69.8039792813,0.0,42.6918050922,54.3732441037,306.180953525,32.5594364836,16.6606,256.960917042
 02/12  08:00:00,305.101261923,35.6886791226,64.5146141191,0.0,49.3960418185,88.5934452969,631.268537157,179.80073974,24.9909,426.476897417
 02/12  09:00:00,352.696468629,35.6886791226,80.4568812367,0.0,57.6566862989,112.030105488,848.939861923,204.322673396,33.3212,611.295988527
 02/12  10:00:00,296.659536844,35.9603352082,80.3122762801,0.0,50.9524495726,81.1684271793,707.223362014,202.940014301,66.8089,437.474447714
 02/12  11:00:00,233.379621641,36.0597994812,61.9921466591,0.0,42.6918050922,68.9656133826,631.111046949,213.323918805,83.4695,334.317628144
 02/12  12:00:00,216.546307764,36.1422682097,48.8470042171,0.0,38.286128036,68.9656133826,570.992056791,220.557644154,83.4695,266.964912636
 02/12  13:00:00,208.700186577,36.1919372561,41.8414088074,0.0,38.286128036,68.9656133826,495.009278542,221.350588548,83.4695,190.189189993
 02/12  14:00:00,186.697125605,36.2141867943,38.7604147182,0.0,31.5818913096,56.727595265,499.727209315,230.303031711,75.1392,194.284977604
 02/12  15:00:00,188.518061064,36.3016518628,40.422668029,0.0,31.5818913096,56.727595265,486.951002396,232.049752448,66.8089,188.092349949
 02/12  16:00:00,186.510426906,36.3323042438,38.3782842039,0.0,31.5818913096,56.727595265,493.795078116,230.557574327,75.1392,188.098303789
 02/12  17:00:00,212.217946247,36.0372760544,35.2115101877,0.0,31.5818913096,61.661095265,469.835002326,229.824063811,91.7998,148.211138516
 02/12  18:00:00,251.236851929,35.6886791226,35.8327814005,0.0,31.5818913096,70.9729253606,464.4241804,229.42878596,49.9818,185.01359444
 02/12  19:00:00,326.989600516,35.6886791226,44.3333340295,0.0,80.3315023541,83.7685254822,503.488176853,228.954945032,49.9818,224.551431821
 02/12  20:00:00,349.793842066,35.6886791226,63.0623461613,0.0,102.000620287,77.6748002752,547.459798346,221.844197045,33.3212,292.2944013
 02/12  21:00:00,378.645335457,35.6886791226,71.3426551672,0.0,108.704857014,91.4735406516,534.092498763,214.006113237,33.3212,286.765185526
 02/12  22:00:00,352.081895232,35.6886791226,72.9691710561,0.0,95.2963835608,89.1510273009,529.182172051,213.88656081,24.9909,290.304711241
 02/12  23:00:00,288.054029453,35.6886791226,62.3242091362,0.0,80.3315023541,63.3799339444,681.494085876,234.447298424,16.6606,430.386187453
 02/12  24:00:00,203.481155147,35.6886791226,42.3685499745,0.0,42.6918050922,48.4199368926,523.792465865,268.735669694,8.3303,246.726496171
 02/13  01:00:00,135.233183515,30.8976316354,22.6600251528,0.0,25.5240853573,30.610668775,210.535068765,61.4631076836,3.33212,145.739841081
 02/13  02:00:00,124.683804209,30.8976316354,19.4630738765,0.0,19.418418834,29.3649097162,165.392328729,53.7246823895,3.33212,108.335526339
 02/13  03:00:00,114.939962231,30.8976316354,17.6387373055,0.0,12.7620426787,28.1191506574,162.314720972,50.6450971029,3.33212,108.337503869
 02/13  04:00:00,113.733959933,30.8976316354,16.4513691704,0.0,12.7620426787,28.1191506574,161.207874411,49.5362989253,3.33212,108.339455485
 02/13  05:00:00,120.98057675,30.8976316354,17.1228621247,0.0,12.7620426787,28.1191506574,199.004236565,49.9366907719,3.33212,145.735425793
 02/13  06:00:00,151.736261581,30.8976316354,20.268130437,0.0,25.5240853573,30.610668775,306.118894543,50.6455556955,8.3303,247.143038847
 02/13  07:00:00,255.986836971,30.8976316354,29.5793492711,0.0,51.0481707146,78.1489452969,499.75617299,49.0116451285,16.6606,434.083927861
 02/13  08:00:00,330.933438429,35.6983832773,54.8136262764,0.0,64.3609230253,109.708623606,877.051812838,281.756457725,24.9909,570.304455113
 02/13  09:00:00,279.553910656,35.6886791226,46.1417273994,0.0,51.0481707146,80.7689615957,799.075264631,328.530727898,33.3212,437.223336732
 02/13  10:00:00,248.75332506,35.6886791226,43.6043225452,0.0,51.0481707146,71.0224615957,708.28604656,311.67297745,66.8089,329.80416911
 02/13  11:00:00,196.436694666,35.7089714268,40.0276848745,0.0,32.1804615127,65.7244621605,659.281791813,309.833283133,83.4695,265.97900868
 02/13  12:00:00,194.70023194,35.7539371379,37.5856887755,0.0,32.1804615127,65.7244621605,579.86175664,307.341199681,83.4695,189.051056959
 02/13  13:00:00,192.381945638,35.7807638698,36.0257073287,0.0,32.1804615127,65.7244621605,585.671257813,306.474768718,83.4695,195.726989094
 02/13  14:00:00,183.824508391,35.7968482253,37.1735292373,0.0,32.1804615127,55.9779621605,572.768171539,309.224881084,75.1392,188.404090454
 02/13  15:00:00,182.61446834,35.8264221512,35.9525791489,0.0,32.1804615127,55.9779621605,563.862726785,308.945586778,66.8089,188.108240007
 02/13  16:00:00,181.084178,35.8506507666,34.4294069097,0.0,32.1804615127,55.9779621605,573.822356171,304.152908082,75.1392,194.530248089
 02/13  17:00:00,207.78359145,35.7097357108,32.0462952099,0.0,32.1804615127,60.9114621605,527.184699976,288.703805689,91.7998,146.681094287
 02/13  18:00:00,261.827871703,35.6886791226,39.8341281834,0.0,32.1804615127,77.5397301883,565.247693446,298.770365492,49.9818,216.495527954
 02/13  19:00:00,337.923202516,35.6886791226,56.3206060773,0.0,77.122965704,86.2600435998,758.969168527,312.016295612,49.9818,396.971072916
 02/13  20:00:00,344.943388722,35.6886791226,55.7728905955,0.0,102.647051061,80.1663183927,634.765314403,303.834193206,33.3212,297.609921197
 02/13  21:00:00,376.541195181,35.6886791226,62.0399638775,0.0,115.40909374,92.7192997104,623.450984858,300.048352979,33.3212,290.081431879
 02/13  22:00:00,366.224501237,35.6886791226,75.2973560837,0.0,102.647051061,94.1340635361,754.911264216,300.547773141,24.9909,429.372591075
 02/13  23:00:00,281.23328485,35.6886791226,56.8468791509,0.0,77.122965704,65.871452062,651.42735572,307.438586652,16.6606,327.328169068
 02/13  24:00:00,191.581902673,35.7087128005,34.5185431794,0.683283904771,38.286128036,48.4199368926,512.258314031,322.119276402,8.3303,181.808737629
 02/14  01:00:00,138.16606465,30.8976316354,25.7464681961,0.0,25.5240853573,30.610668775,217.269254067,71.0470761097,3.33212,142.890057957
 02/14  02:00:00,125.162173052,30.8976316354,20.0637396201,0.0,19.418418834,29.3649097162,174.259035538,61.5734035714,3.33212,109.353511966
 02/14  03:00:00,114.602420034,30.8976316354,17.4074722868,0.0,12.7620426787,28.1191506574,169.048020808,56.3708101467,3.33212,109.345090662
 02/14  04:00:00,113.228141914,30.8976316354,16.042438302,0.0,12.7620426787,28.1191506574,165.806304064,53.4416553163,3.33212,109.032528747
 02/14  05:00:00,122.106079748,30.8976316354,17.7091089028,0.0,12.7620426787,28.1191506574,194.083905073,51.6484843724,3.33212,139.103300701
 02/14  06:00:00,158.549684812,30.8976316354,26.511049419,0.0,25.5240853573,30.610668775,313.325424699,50.3748601075,8.3303,254.620264591
 02/14  07:00:00,282.992032268,30.8976316354,55.8556945063,0.0,51.0481707146,78.1489452969,489.600955127,47.2435625836,16.6606,425.696792544
 02/14  08:00:00,359.696101319,35.7127090672,82.3321140991,0.340237378978,64.3609230253,109.708623606,839.870479961,243.611216655,24.9909,571.268363307
 02/14  09:00:00,291.040647149,35.6986959615,56.6419733334,0.341300828,51.0481707146,80.7689615957,752.613871762,279.067137811,33.3212,440.225533951
 02/14  10:00:00,305.391704231,35.7644347449,100.079489122,0.0,51.0481707146,71.0224615957,661.884698026,261.483356813,66.8089,333.592441213
 02/14  11:00:00,257.571243096,35.875312313,100.748754974,0.0,32.1804615127,65.7244621605,598.942811361,257.145405106,83.4695,258.327906255
 02/14  12:00:00,245.794939787,35.9402875915,88.1353868987,0.0,32.1804615127,65.7244621605,530.991197907,251.461239622,83.4695,196.060458286
 02/14  13:00:00,238.623078228,36.0238406151,81.5312710388,0.0,32.1804615127,65.7244621605,516.276432343,240.78315798,83.4695,192.023774363
 02/14  14:00:00,222.601220915,36.1304124862,74.9891669405,0.0,32.1804615127,55.9779621605,498.864330256,231.662928688,75.1392,192.062201567
 02/14  15:00:00,213.926036177,36.1910931472,66.2015554303,0.0,32.1804615127,55.9779621605,480.28354463,225.370168151,66.8089,188.104476479
 02/14  16:00:00,208.010557125,36.2445887097,60.2252452476,0.0,32.1804615127,55.9779621605,484.573458224,221.368768167,75.1392,188.065490056
 02/14  17:00:00,225.696033272,35.9856313541,49.0107075225,0.0,32.1804615127,60.9114621605,446.839149245,208.903319063,91.7998,146.136030182
 02/14  18:00:00,262.65222539,35.6886791226,40.2610144465,0.0,32.1804615127,77.5397301883,494.389759729,220.668270475,49.9818,223.739689254
 02/14  19:00:00,331.843754399,35.6886791226,49.9545175254,0.0,77.122965704,86.2600435998,683.236918702,239.447256794,49.9818,393.807861909
 02/14  20:00:00,346.869824283,35.6886791226,57.8774806859,0.0,102.647051061,80.1663183927,564.723750727,238.065853859,33.3212,293.336696868
 02/14  21:00:00,375.402471692,35.6886791226,61.1059688932,0.0,115.40909374,92.7192997104,560.965149042,235.416451247,33.3212,292.227497796
 02/14  22:00:00,368.436003696,35.6886791226,77.6178460991,0.0,102.647051061,94.1340635361,693.935809892,233.914717468,24.9909,435.030192424
 02/14  23:00:00,293.140173625,35.6886791226,68.5691264082,0.0,77.122965704,65.871452062,576.648564767,237.994425997,16.6606,321.99353877
 02/14  24:00:00,206.956850679,35.6886791226,50.4617879359,0.0,38.286128036,48.4199368926,441.891606456,254.240579481,8.3303,179.320726975
 02/15  01:00:00,129.973809146,30.8976316354,17.5225786091,0.0,25.5240853573,30.610668775,205.10413505,56.0324064598,3.33212,145.73960859
 02/15  02:00:00,122.175314597,30.8976316354,17.0455460237,0.0,19.418418834,29.3649097162,158.528816578,46.8687995319,3.33212,108.327897046
 02/15  03:00:00,114.1922573,30.8976316354,16.9596757009,0.0,12.7620426787,28.1191506574,153.462874471,41.8019419391,3.33212,108.328812532
 02/15  04:00:00,114.503412459,30.8976316354,17.2726793081,0.0,12.7620426787,28.1191506574,150.529748951,38.8678132884,3.33212,108.329815663
 02/15  05:00:00,123.200023972,30.8976316354,19.3907136142,0.0,12.7620426787,28.1191506574,186.385574142,37.3254022143,3.33212,145.728051927
 02/15  06:00:00,158.634751026,30.8976316354,27.2055224468,0.0,25.5240853573,30.610668775,291.949839515,36.5390736931,8.3303,247.080465822
 02/15  07:00:00,284.280901048,31.2968855927,57.2486302893,0.0,51.0481707146,78.1489452969,484.761840376,34.1969343953,16.6606,433.904305981
 02/15  08:00:00,400.70059375,35.6886791226,124.016981317,0.0,64.3609230253,109.708623606,769.097697053,172.923185411,24.9909,571.183611642
 02/15  09:00:00,330.595557284,35.6886791226,96.6324296619,0.0,51.0481707146,80.7689615957,640.411291064,170.231429813,33.3212,436.858661251
 02/15  10:00:00,287.237392395,36.2222412319,81.435024544,0.0,51.0481707146,71.0224615957,510.93574664,115.123992157,66.8089,329.002854482
 02/15  11:00:00,224.764565876,36.3092549208,67.8519970285,0.0,32.1804615127,65.7244621605,442.517964489,93.1199889827,83.4695,265.928475506
 02/15  12:00:00,219.59451091,36.3597384966,62.0498931571,0.0,32.1804615127,65.7244621605,352.150782585,79.6547629473,83.4695,189.026519638
 02/15  13:00:00,212.969513986,36.3956448665,56.1310408404,0.0,32.1804615127,65.7244621605,360.419717179,81.2492248812,83.4695,195.700992297
 02/15  14:00:00,200.486479478,36.4272076522,53.3258499157,0.0,32.1804615127,55.9779621605,343.030132348,79.5067298277,75.1392,188.38420252
 02/15  15:00:00,198.226287217,36.4542417017,51.0330431027,0.0,32.1804615127,55.9779621605,340.069171486,85.1834420806,66.8089,188.076829405
 02/15  16:00:00,202.097607955,36.4785963069,54.6200954146,0.0,32.1804615127,55.9779621605,360.647431456,93.4025665459,75.1392,192.10566491
 02/15  17:00:00,230.109967432,36.1880435351,52.4480905491,0.0,32.1804615127,60.9114621605,333.306596128,92.5552146414,91.7998,148.951581486
 02/15  18:00:00,278.639670649,35.6886791226,55.7174406398,0.0,32.1804615127,77.5397301883,374.82450884,108.394563308,49.9818,216.448145532
 02/15  19:00:00,357.445408853,35.6886791226,74.8465014926,0.0,77.122965704,86.2600435998,568.247542641,122.931972528,49.9818,395.333770114
 02/15  20:00:00,368.595594725,35.6886791226,78.342414139,0.0,102.647051061,80.1663183927,448.51452586,118.090815756,33.3212,297.102510105
 02/15  21:00:00,398.262471906,35.6886791226,82.8099380472,0.0,115.40909374,92.7192997104,437.83998771,114.895448371,33.3212,289.623339339
 02/15  22:00:00,388.816226655,35.6886791226,96.9440305048,0.0,102.647051061,94.1340635361,570.103914151,113.343537659,24.9909,431.769476492
 02/15  23:00:00,310.1212099,35.6886791226,84.80682919,0.0,77.122965704,65.871452062,483.096812293,143.196802369,16.6606,323.239409924
 02/15  24:00:00,220.009350159,35.6886791226,62.7434982832,0.0,38.286128036,48.4199368926,370.596787917,177.152868492,8.3303,185.113619425
 02/16  01:00:00,126.076363611,30.8976316354,13.4160516143,0.0,25.5240853573,30.610668775,232.988027135,90.5590922311,3.33212,139.096814904
 02/16  02:00:00,126.193723102,30.8976316354,20.8769831931,0.0,19.418418834,29.3649097162,181.506635203,69.8496323125,3.33212,108.324882891
 02/16  03:00:00,122.073419292,30.8976316354,24.6554230821,0.0,12.7620426787,28.1191506574,167.760421682,56.1031574977,3.33212,108.325144184
 02/16  04:00:00,124.320052439,30.8976316354,26.8892877385,0.0,12.7620426787,28.1191506574,156.760007069,45.1023531668,3.33212,108.325533902
 02/16  05:00:00,134.533614155,30.8976316354,30.5210692011,0.0,12.7620426787,28.1191506574,184.875868019,35.8258272347,3.33212,145.717920784
 02/16  06:00:00,171.760811418,30.8976316354,40.1446136552,0.0,25.5240853573,30.610668775,288.340005764,28.5545182824,8.3303,251.455187481
 02/16  07:00:00,327.570758135,33.9319617106,94.5087342511,0.0,51.0481707146,78.1489452969,470.10669274,25.2853427875,16.6606,428.160749953
 02/16  08:00:00,366.883828223,35.6894725732,89.7695199272,0.0,64.3609230253,109.708623606,719.174471627,121.696268031,24.9909,572.487303596
 02/16  09:00:00,304.569585018,35.6886791226,70.181154999,0.0,51.0481707146,80.7689615957,651.733050843,178.382508014,33.3212,440.029342829
 02/16  10:00:00,274.511054128,36.13926509,67.9063694943,0.0,51.0481707146,71.0224615957,572.374805842,174.28574517,66.8089,331.280160672
 02/16  11:00:00,228.058437842,36.3058831169,69.9854106129,0.0,32.1804615127,65.7244621605,515.037045866,171.260391384,83.4695,260.307154482
 02/16  12:00:00,233.036294596,36.3772395805,74.567531581,0.0,32.1804615127,65.7244621605,425.868952148,146.641693854,83.4695,195.757758294
 02/16  13:00:00,243.006007119,36.4180786784,85.3575930077,0.0,32.1804615127,65.7244621605,409.418875821,137.004941401,83.4695,188.94443442
 02/16  14:00:00,238.545152017,36.4527572431,90.3502343647,0.0,32.1804615127,55.9779621605,439.520430313,176.012614383,75.1392,188.36861593
 02/16  15:00:00,238.548124146,36.4735524093,89.8871490836,0.0,32.1804615127,55.9779621605,463.551200414,203.999504187,66.8089,192.742796227
 02/16  16:00:00,234.823000236,36.4752088492,86.1688467573,0.0,32.1804615127,55.9779621605,452.128206683,186.648511506,75.1392,190.340495177
 02/16  17:00:00,244.504201508,36.1386058688,67.2920144959,0.0,32.1804615127,60.9114621605,417.019171452,179.073870413,91.7998,146.145501038
 02/16  18:00:00,281.250693199,35.6886791226,58.5693187026,0.0,32.1804615127,77.5397301883,452.605606025,186.166210868,49.9818,216.457595157
 02/16  19:00:00,350.348380915,35.6886791226,68.1878032746,0.0,77.122965704,86.2600435998,647.638064747,200.223287965,49.9818,397.432976782
 02/16  20:00:00,362.158356687,35.6886791226,72.4927966685,0.0,102.647051061,80.1663183927,533.218524157,203.058248499,33.3212,296.839075658
 02/16  21:00:00,392.826491066,35.6886791226,77.8725901014,0.0,115.40909374,92.7192997104,526.290834315,203.666595279,33.3212,289.303039036
 02/16  22:00:00,378.806808422,35.6886791226,87.4618757729,0.0,102.647051061,94.1340635361,660.83535317,205.908200239,24.9909,429.936252931
 02/16  23:00:00,305.094803416,35.6886791226,80.3289888951,0.0,77.122965704,65.871452062,557.093233617,215.407159438,16.6606,325.025474179
 02/16  24:00:00,216.411964652,35.6886791226,59.7471011689,0.0,38.286128036,48.4199368926,421.390573803,229.494958991,8.3303,183.565314812
 02/17  01:00:00,130.037893126,30.8976316354,17.5482117581,0.0,25.5240853573,30.610668775,192.536969339,50.1212714249,3.33212,139.083577914
 02/17  02:00:00,124.097126865,30.8976316354,18.9333328782,0.0,19.418418834,29.3649097162,152.663527499,41.009749192,3.33212,108.321658307
 02/17  03:00:00,117.245273538,30.8976316354,19.984152086,0.0,12.7620426787,28.1191506574,147.350201684,35.696895784,3.33212,108.3211859
 02/17  04:00:00,118.388871629,30.8976316354,21.1358906469,0.0,12.7620426787,28.1191506574,144.311738178,32.6587381487,3.33212,108.320880029
 02/17  05:00:00,127.881094616,30.8976316354,23.4206259232,0.0,12.7620426787,28.1191506574,180.300202489,31.2603154176,3.33212,145.707767071
 02/17  06:00:00,163.394175501,30.8976316354,31.2926005073,0.0,25.5240853573,30.610668775,290.254652542,30.9294627143,8.3303,250.994889828
 02/17  07:00:00,315.202106125,32.8939014217,84.5323835941,0.0,51.0481707146,78.1489452969,474.967674612,29.7199225718,16.6606,428.58715204
 02/17  08:00:00,341.423738016,35.6886791226,64.1111076522,0.0,64.3609230253,109.708623606,774.476183739,177.303263983,24.9909,572.182019755
 02/17  09:00:00,320.203408425,35.6886791226,85.5062903241,0.0,51.0481707146,80.7689615957,665.171375419,191.952436206,33.3212,439.897739213
 02/17  10:00:00,293.303885911,36.1473097932,86.8590564662,0.0,51.0481707146,71.0224615957,572.328381182,175.554591986,66.8089,329.964889196
 02/17  11:00:00,240.083468173,36.3224055294,82.2132762649,0.0,32.1804615127,65.7244621605,508.422531753,163.537043553,83.4695,261.4159882
 02/17  12:00:00,246.584467826,36.3768285192,88.528025254,0.0,32.1804615127,65.7244621605,395.249079914,118.361536678,83.4695,193.418043236
 02/17  13:00:00,251.903514916,36.4168718726,94.8104125358,0.0,32.1804615127,65.7244621605,363.696402293,88.9746792764,83.4695,191.252223017
 02/17  14:00:00,243.187991196,36.4512905999,95.8622550219,0.0,32.1804615127,55.9779621605,336.410901234,72.9274487461,75.1392,188.344252488
 02/17  15:00:00,236.582142383,36.4801429023,89.2734282795,0.0,32.1804615127,55.9779621605,328.711827406,72.6032557978,66.8089,189.299671608
 02/17  16:00:00,229.340630147,36.5057445746,82.053267453,0.0,32.1804615127,55.9779621605,341.843238226,73.0644853363,75.1392,193.639552889
 02/17  17:00:00,243.884488708,36.2100379038,67.6243515422,0.0,32.1804615127,60.9114621605,362.868264568,124.82314753,91.7998,146.245317037
 02/17  18:00:00,285.090659836,35.6886791226,63.0603789057,0.0,32.1804615127,77.5397301883,459.281379524,192.893390133,49.9818,216.406189391
 02/17  19:00:00,358.480229864,35.6886791226,76.6104430719,0.0,77.122965704,86.2600435998,653.486150937,208.414867093,49.9818,395.089483844
 02/17  20:00:00,374.892619439,35.6886791226,85.8828636105,0.0,102.647051061,80.1663183927,493.723128795,163.928173489,33.3212,296.473755306
 02/17  21:00:00,402.698339902,35.6886791226,88.2783896959,0.0,115.40909374,92.7192997104,486.121843926,163.810426865,33.3212,288.990217061
 02/17  22:00:00,390.220640518,35.6886791226,99.1698297665,0.0,102.647051061,94.1340635361,624.887388877,167.034318737,24.9909,432.86217014
 02/17  23:00:00,315.754828695,35.6886791226,90.9482664568,0.0,77.122965704,65.871452062,503.109856217,164.649107706,16.6606,321.800148511
 02/17  24:00:00,223.620077357,35.6886791226,66.5400924904,0.0,38.286128036,48.4199368926,396.932234955,205.578059343,8.3303,183.023875612
 02/18  01:00:00,127.918351331,30.8976316354,13.1222564421,0.0,27.7269238854,30.610668775,190.103359483,44.6605934051,3.33212,142.110646078
 02/18  02:00:00,133.242520085,30.8976316354,18.412408844,0.0,27.7269238854,30.610668775,146.637236285,34.989419334,3.33212,108.315696951
 02/18  03:00:00,118.69925691,30.8976316354,21.3587300087,0.0,12.7620426787,28.1191506574,140.899610346,29.2512282186,3.33212,108.316262128
 02/18  04:00:00,141.5693188,30.8976316354,44.1075008072,0.0,12.7620426787,28.1191506574,137.650173118,26.0020821975,3.33212,108.31597092
 02/18  05:00:00,147.560000525,30.8976316354,43.5144479083,0.0,12.7620426787,28.1191506574,173.343823033,24.3084279555,3.33212,145.703275077
 02/18  06:00:00,160.371108825,30.8976316354,44.0800051194,0.0,12.7620426787,28.1191506574,210.722768363,23.1288504925,8.3303,179.263617871
 02/18  07:00:00,280.478912523,33.293155379,81.7612839391,0.0,42.6918050922,54.3732441037,294.756909829,22.2491690144,16.6606,255.847140815
 02/18  08:00:00,305.315925901,35.6973135024,73.902144357,0.0,42.6918050922,86.1019271793,567.437482776,114.507179503,24.9909,427.939403273
 02/18  09:00:00,376.926401459,35.6886791226,104.839370708,0.0,57.6566862989,112.030105488,768.241797796,124.641190966,33.3212,610.27940683
 02/18  10:00:00,345.074765726,36.2414592534,119.254942926,0.0,57.6566862989,83.6599452969,628.185370796,127.581773047,66.8089,433.794697749
 02/18  11:00:00,279.30016548,36.3339970716,108.004703804,0.0,42.6918050922,68.9656133826,521.640378117,105.416972565,83.4695,332.753905553
 02/18  12:00:00,277.204109277,36.4101373136,114.466708841,0.0,34.9340096728,67.7198543238,433.299526442,83.0586131904,83.4695,266.771413251
 02/18  13:00:00,280.716376758,36.5197782517,118.672644099,0.0,34.9340096728,67.7198543238,350.052461649,71.9241761728,83.4695,194.658785476
 02/18  14:00:00,272.198148447,36.5746755927,119.82605897,0.0,34.9340096728,57.9733543238,331.716670144,65.9694980571,75.1392,190.607972087
 02/18  15:00:00,271.918860822,36.5607664441,119.569175115,0.0,34.9340096728,57.9733543238,329.894214636,67.4415118863,66.8089,195.64380275
 02/18  16:00:00,264.207039073,36.526280979,111.95883129,0.0,34.9340096728,57.9733543238,342.36217645,78.5784443935,75.1392,188.644532057
 02/18  17:00:00,277.689184513,36.2237447995,96.5894029346,0.0,34.9340096728,62.9068543238,323.934389757,85.8041994862,91.7998,146.330390271
 02/18  18:00:00,299.835503487,35.6886791226,80.554255197,0.0,34.9340096728,72.2186844194,357.155249768,120.128355092,49.9818,187.045094676
 02/18  19:00:00,374.387973336,35.7073013542,83.1067666839,0.0,87.0357390804,86.2600435998,433.434002789,158.640384429,49.9818,224.81181836
 02/18  20:00:00,376.888557932,35.6886791226,90.7692510543,0.0,102.000620287,77.6748002752,516.468803177,190.554204521,33.3212,292.593398656
 02/18  21:00:00,397.053085472,35.6886791226,99.4155157339,0.0,102.000620287,88.9820225341,528.249909835,202.870777064,33.3212,292.057932771
 02/18  22:00:00,389.691811516,35.6886791226,101.464761375,0.0,102.000620287,91.6425454185,519.090005593,201.503459565,24.9909,292.595646028
 02/18  23:00:00,332.57372001,35.6886791226,97.2286818862,0.0,87.0357390804,65.871452062,634.816203198,196.256290831,16.6606,421.899312368
 02/18  24:00:00,234.715650863,35.6886791226,73.1736125028,0.0,42.6918050922,48.4199368926,460.841214593,197.56981638,8.3303,254.941098213
 02/19  01:00:00,142.675050157,30.8976316354,18.668661081,0.0,34.4311606118,33.1021868926,193.71866783,44.4702746343,3.33212,145.916273196
 02/19  02:00:00,146.727040545,30.8976316354,22.6959707624,0.0,34.4311606118,33.1021868926,147.702574734,35.8941796521,3.33212,108.476275081
 02/19  03:00:00,131.023489369,30.8976316354,24.4919462102,0.0,19.466279405,30.610668775,142.688175893,30.8857532957,3.33212,108.470302597
 02/19  04:00:00,132.600370448,30.8976316354,26.0781280495,0.0,19.466279405,30.610668775,139.904820063,28.1047999793,3.33212,108.467900083
 02/19  05:00:00,142.195914544,30.8976316354,29.0963572802,0.0,19.466279405,30.610668775,175.564328962,26.5415295208,3.33212,145.690679441
 02/19  06:00:00,163.369634332,30.8976316354,38.0081196039,0.0,19.466279405,30.610668775,213.554456695,25.6925594803,8.3303,179.531597215
 02/19  07:00:00,287.845799052,33.293155379,89.4907640073,0.0,42.6918050922,54.3732441037,298.600032819,25.2019003742,16.6606,256.737532445
 02/19  08:00:00,301.350059157,35.6886791226,60.9591485596,0.0,49.3960418185,88.5934452969,626.885566967,169.13479789,24.9909,432.759869077
 02/19  09:00:00,369.130101378,35.6886791226,96.8370870064,0.0,57.6566862989,112.030105488,841.920542027,199.85907215,33.3212,608.740269877
 02/19  10:00:00,300.404245569,35.9617359388,84.2277895191,0.0,50.9524495726,81.1684271793,695.090101911,190.946744571,66.8089,437.334457341
 02/19  11:00:00,254.254239655,36.1050950152,82.8723391111,0.0,42.6918050922,68.9656133826,607.675327063,193.84748305,83.4695,330.358344014
 02/19  12:00:00,238.260218055,36.1825965815,70.5015495211,0.0,38.286128036,68.9656133826,544.747980203,197.258166411,83.4695,264.020313792
 02/19  13:00:00,226.874337095,36.2384324092,59.8879512555,0.0,38.286128036,68.9656133826,476.707606698,199.915566027,83.4695,193.322540671
 02/19  14:00:00,203.067932299,36.3212959585,54.8890932465,0.0,31.5818913096,56.727595265,469.622261199,203.535836482,75.1392,190.947224717
 02/19  15:00:00,205.037443453,36.4629252662,57.1159219036,0.0,31.5818913096,56.727595265,404.601025846,149.806305025,66.8089,187.985820821
 02/19  16:00:00,199.978460196,36.4930194128,52.3724074103,0.0,31.5818913096,56.727595265,406.104760669,142.980745156,75.1392,187.984815513
 02/19  17:00:00,223.188295174,36.1983399502,46.4016817529,0.0,31.5818913096,61.661095265,435.133078186,197.245818656,91.7998,146.08745953
 02/19  18:00:00,262.143312989,35.6886791226,47.0732472622,0.0,31.5818913096,70.9729253606,424.152468259,187.148046132,49.9818,187.022622127
