Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/09  09:00:00,129.302256548,24.4280719483,24.3417722913,6.05937128104,4.12243109448,41.7362269337,101.941221243,96.9683372136,4.9528840297,0.02
 04/09  10:00:00,107.994576299,18.9261632252,18.7295630575,2.03703561514,4.12243109448,41.7362269337,80.6096166808,75.6367326511,4.9528840297,0.02
 04/09  11:00:00,118.368343894,22.2270207572,20.0017167762,0.0,4.12243109448,41.7362269337,98.1994841639,93.2266001342,4.9528840297,0.02
 04/09  12:00:00,102.856591069,17.7816166058,16.3361513228,0.0,4.12243109448,41.7362269337,78.4384602639,73.4655762342,4.9528840297,0.02
 04/09  13:00:00,123.789046784,23.5476514719,27.043928339,0.293574352984,4.12243109448,41.7362269337,104.381003131,90.8262646074,4.9528840297,8.60185449415
 04/09  14:00:00,103.373292542,18.6620370822,21.1216712165,0.0735997759366,4.12243109448,41.7362269337,77.8207813236,72.8478972939,4.9528840297,0.02
 04/09  15:00:00,114.20989646,23.4596094242,26.3956806185,0.0841646411688,4.12243109448,41.7362269337,96.5977006388,91.6248166091,4.9528840297,0.02
 04/09  16:00:00,78.1353512759,18.8821422013,21.157093271,0.0470467497498,4.12243109448,24.8785346261,79.5673173765,74.5944333468,4.9528840297,0.02
 04/09  17:00:00,62.7166675095,18.221826844,18.5542999394,0.0326254499969,2.06121554724,15.9888894789,81.0762960929,78.0845656751,2.97173041782,0.02
 04/09  18:00:00,71.3514867363,22.2270207572,20.8776708286,0.0,2.06121554724,15.9888894789,104.095029212,101.103298794,2.97173041782,0.02
 04/09  19:00:00,71.5436184492,18.1117742844,17.9245622469,0.0167877493108,2.06121554724,15.9888894789,86.8487448968,83.857014479,2.97173041782,0.02
 04/09  20:00:00,84.1004648051,23.1074412337,22.3293011901,0.13015965148,2.06121554724,15.9888894789,111.147093614,108.155363196,2.97173041782,0.02
 04/09  21:00:00,72.0579657163,18.3098688916,16.5613468678,0.0934127480537,2.06121554724,15.9888894789,89.9184320268,86.926701609,2.97173041782,0.02
